Date,log_returns_zscore
2000-01-31,0.0
2000-02-29,0.7071067811865476
2000-03-28,0.331457309962917
2000-04-26,0.893498022326276
2000-05-24,0.4734585009696501
2000-06-22,-1.00850296090654
2000-07-21,0.9714710870031837
2000-08-18,0.10983145021741324
2000-09-18,-1.230805705916901
2000-10-16,0.2307493172214167
2000-11-13,1.413972523862589
2000-12-12,-0.9162338371793383
2001-01-11,0.9001167479265532
2001-02-09,0.554812361266044
2001-03-12,1.0485079788221303
2001-04-09,0.11881668905588803
2001-05-08,-0.13641012542879172
2001-06-06,0.803831147007723
2001-07-05,-0.4367375662276292
2001-08-02,0.12298331357976859
2001-08-30,-0.5108534863280751
2001-10-04,-2.735584036426913
2001-11-01,-0.29010622259873453
2001-11-30,1.596956807779578
2001-12-31,0.5857997225082552
2002-01-30,0.6614413646529104
2002-02-28,0.6925040357645506
2002-03-28,0.7314114636455248
2002-04-26,-0.17792326199894376
2002-05-24,-0.2884213578669421
2002-06-24,0.04662394122105843
2002-07-23,-1.8216683337128787
2002-08-20,0.6961089610343637
2002-09-18,-0.39006952415625756
2002-10-16,0.18615356799366625
2002-11-13,1.41244152283411
2002-12-12,0.08024432197395596
2003-01-13,0.5918729209435348
2003-02-11,-1.1389635953178396
2003-03-12,-1.4413640122705176
2003-04-09,-0.43220355226629437
2003-05-08,0.7471159588008823
2003-06-06,1.4143678616881938
2003-07-07,0.7832641311559154
2003-08-04,0.9332569434486359
2003-09-02,0.5391639665956816
2003-09-30,-1.0369040600496513
2003-10-28,1.8052252578930603
2003-11-25,0.21365057895250006
2003-12-24,1.1334111338850754
2004-01-26,0.03507864266495582
2004-02-24,-0.3080662289198538
2004-03-23,-0.3358124790482117
2004-04-21,0.5562141401235813
2004-05-19,-0.27741007712922044
2004-06-18,1.0461288932172017
2004-07-19,-0.25507105653643647
2004-08-16,0.827855501064864
2004-09-14,0.004170512012894869
2004-10-12,0.29352788426451565
2004-11-09,0.7592067463570903
2004-12-08,0.2857372187808273
2005-01-06,-0.33968132457070954
2005-02-04,0.5310687239652305
2005-03-07,0.629452529468084
2005-04-05,-0.5126766220949313
2005-05-03,0.045830071021233966
2005-06-01,0.16436221032578216
2005-06-29,-0.14423663784716234
2005-07-28,-0.16886138948236545
2005-08-25,-0.40427106840234234
2005-09-23,-0.6283890472602789
2005-10-21,0.6892616018031523
2005-11-18,0.5811194660532905
2005-12-19,-0.10280751034753055
2006-01-19,0.1321073598859681
2006-02-16,0.8763817693847439
2006-03-17,0.9443775771709041
2006-04-17,-0.359756254972331
2006-05-15,0.5154118777655238
2006-06-13,-1.4524574567755293
2006-07-12,1.0003498842831173
2006-08-09,-0.6642510657324742
2006-09-07,-0.5552792833240798
2006-10-05,1.0694185284150226
2006-11-02,-0.1199856898488103
2006-12-01,0.6061659315082011
2007-01-03,-0.11601743129597956
2007-02-01,-0.1627808177050407
2007-03-02,-0.5455543756218747
2007-03-30,0.03033819573169837
2007-04-30,1.2105696571742572
2007-05-29,0.4100216212514474
2007-06-26,0.2226649268985965
2007-07-25,0.9588401420736523
2007-08-22,-0.44958938073078714
2007-09-20,0.4674479712670973
2007-10-18,0.8884828190138948
2007-11-15,-0.2877035302166487
2007-12-14,0.8091050114867866
2008-01-15,-1.9995680346555083
2008-02-13,-0.32307255445027994
2008-03-13,-0.6252235846212775
2008-04-11,0.4954955430139496
2008-05-09,0.5888662437169544
2008-06-09,-0.5674187315791579
2008-07-08,-1.7764814550456458
2008-08-05,-1.6247512098348953
2008-09-03,-0.15925078427059297
2008-10-01,-3.4486937867850402
2008-10-29,-5.55268827324402
2008-11-26,0.5304921995488785
2008-12-26,-1.368762041001796
2009-01-27,0.04297077113143706
2009-02-25,-5.501864550356501
2009-03-25,1.005217411196537
2009-04-23,3.705155412446461
2009-05-21,-0.19020310910617164
2009-06-19,-0.8746026329299609
2009-07-20,0.7538217194514151
2009-08-17,1.6762597133442019
2009-09-15,2.7763562899579135
2009-10-13,-0.4407706677143112
2009-11-10,0.4990353473611604
2009-12-09,-0.29082171067620954
2010-01-08,0.2732887474048022
2010-02-08,-0.5459661923994262
2010-03-09,0.9820126217146021
2010-04-07,0.1930951386070446
2010-05-05,0.3355672261878581
2010-06-03,-0.7853131990530008
2010-07-01,-1.5184558942858646
2010-07-30,1.600267790851305
2010-08-27,-0.9765155599224653
2010-09-27,1.0270679090101527
2010-10-25,0.040175630086313086
2010-11-22,0.2991815955803609
2010-12-21,0.5410362441901228
2011-01-20,0.703276261223932
2011-02-17,0.5666108340642418
2011-03-18,-0.6970682288357677
2011-04-15,0.20537751871171311
2011-05-16,-0.5181451199530367
2011-06-14,-0.7686087288890244
2011-07-13,0.18241389026896557
2011-08-10,-2.07836630485408
2011-09-08,-0.23385361888116182
2011-10-06,1.165246853945429
2011-11-03,0.1841343385362304
2011-12-02,0.06690397198918495
2012-01-03,-0.12042158331703971
2012-02-01,2.1649925794612948
2012-03-01,0.5354675807364868
2012-03-29,0.059161933418582016
2012-04-27,-0.23378176310562693
2012-05-25,-0.9327301926959891
2012-06-25,0.06172605494909964
2012-07-24,0.4362060530541099
2012-08-21,0.5006043239018024
2012-09-19,0.21799006177415672
2012-10-17,-0.7736223316647606
2012-11-16,-0.5162273925286085
2012-12-17,0.37347618480322853
2013-01-16,0.5377629631689974
2013-02-14,0.7969396070627692
2013-03-15,0.3644626802930769
2013-04-15,-0.6022228849076874
2013-05-13,-0.33155285325936945
2013-06-11,-0.12629206170377888
2013-07-10,0.1733171111729136
2013-08-07,0.22891590744606974
