Date,Close,log_returns,log_returns_zscore
2002-10-25,7.106606483459473,0.0,0.0
2002-10-28,7.106606483459473,0.0,0.0
2002-10-29,6.904499053955078,-0.0288516061126566,-1.1547005383792517
2002-10-30,6.828026294708252,-0.0111375799881272,-0.08370892613297351
2002-10-31,6.888111591339111,0.0087613118908694,1.036693912263479
2002-11-01,6.888111591339111,0.0,0.39440647725786004
2002-11-04,7.05198335647583,0.0235119365914024,1.5180046975201322
2002-11-05,7.112071514129639,0.0084846491597968,0.5450683832661359
2002-11-06,7.101149559020996,-0.0015368729160288,-0.10075644479622692
2002-11-07,7.128457546234131,0.0038381974337997,0.258906307286667
2002-11-08,7.062906265258789,-0.0092382589938408,-0.6546497987919593
2002-11-11,6.9427337646484375,-0.0171610079331818,-1.1258152665962347
2002-11-12,6.533053874969482,-0.0608211087551965,-2.608423490720477
2002-11-13,6.063287734985352,-0.0746223189237722,-2.3382072551755826
2002-11-14,6.057825088500977,-0.0009013441148111,0.37163000764767773
2002-11-15,6.30909538269043,0.0406414644105374,1.693605194952708
2002-11-18,6.653229236602783,0.0531100325055194,1.8285767945414284
2002-11-19,6.882648944854736,0.0339012626065069,1.1320359588817945
2002-11-20,6.778863906860352,-0.0151940763463028,-0.4128351781883862
2002-11-21,7.019212245941162,0.0348414735113416,1.1400334451826557
2002-11-22,6.9099626541137695,-0.0156867629127039,-0.47059134186960366
2002-11-25,7.062906265258789,0.021892385952063,0.7349509676326532
2002-11-26,6.959122657775879,-0.0148032076190507,-0.46882046200729155
2002-11-27,6.828026294708252,-0.0190177555469483,-0.5939466311499846
2002-11-29,7.002822399139404,0.025277611732611,0.8888033661972554
2002-12-02,6.778863906860352,-0.0325037451173127,-1.051201873296209
2002-12-03,6.757012844085693,-0.0032286171273479,-0.047518197765636545
2002-12-04,6.882648944854736,0.0184226934736508,0.6901018479168178
2002-12-05,7.254093170166016,0.0525622858511467,1.7533551754945127
2002-12-06,7.199467182159424,-0.0075588639434467,-0.2746355297109205
2002-12-09,7.101149559020996,-0.0137503401432608,-0.47785907429752733
2002-12-10,7.101149559020996,0.0,0.0008495568445530412
2002-12-11,7.237706661224365,0.0190477160567685,0.6602940451034521
2002-12-12,7.505367279052734,0.0363140050837514,1.2284217603111272
2002-12-13,7.428891181945801,-0.0102417894798596,-0.4123940865975119
2002-12-16,7.472590923309326,0.0058651705015911,0.1624553089115766
2002-12-17,7.36334228515625,-0.0147278383319613,-0.5754349414914787
2002-12-18,7.275941371917725,-0.0119407416047823,-0.46569269063355057
2002-12-19,6.964585304260254,-0.0437351373771607,-1.5689412970120604
2002-12-20,7.144845962524414,0.0255531868595691,0.9242975522057458
2002-12-23,7.346954822540283,0.0278946651457492,0.9848913710497926
2002-12-24,7.379727363586426,0.004450777810283,0.1307778147359423
2002-12-26,7.237706661224365,-0.0194322986071799,-0.734905256324623
2002-12-27,7.101149559020996,-0.0190477160567685,-0.7083610274334311
2002-12-30,7.1557722091674805,0.0076626523318415,0.28249227139450883
2002-12-31,7.161231994628906,0.0007626994653876,0.022682794307397856
2003-01-02,7.374267101287842,0.0293144887313866,1.0828969871618828
2003-01-03,7.319643497467041,-0.0074348969357998,-0.3085655701442344
2003-01-06,7.259557723999023,-0.0082427168337185,-0.3357167023549623
2003-01-07,7.270479202270508,0.0015032969817893,0.04094024387884528
2003-01-08,7.112071514129639,-0.0220286508248577,-0.8637739571980055
2003-01-09,7.101149559020996,-0.0015368729160288,-0.0602341568484226
2003-01-10,7.101149559020996,0.0,0.0005791521355992896
2003-01-13,7.281406402587891,0.0250673500564503,0.9838194553240599
2003-01-14,7.346954822540283,0.008961886797215,0.33676385284418225
2003-01-15,7.467128276824951,0.0162245735547526,0.6216473279803701
2003-01-16,7.598225116729736,0.0174041916748165,0.6610149763722732
2003-01-17,7.36334228515625,-0.0314007382529446,-1.2954892519896446
2003-01-21,7.49444055557251,0.0176475419239196,0.6808500644629608
2003-01-22,7.789412498474121,0.0386039532244227,1.4908254415703879
2003-01-23,7.783950328826904,-0.0007014759665935,-0.08895855154207155
2003-01-24,7.647387504577637,-0.0176998768310726,-0.7682029688678028
2003-01-27,7.718397617340088,0.0092426931283508,0.3250427185617309
2003-01-28,7.789412498474121,0.0091586596693154,0.31885521414364126
2003-01-29,7.663774013519287,-0.0162608861611347,-0.7217735244096263
2003-01-30,7.521753311157227,-0.0187052896148583,-0.8126548591249323
2003-01-31,7.510827541351318,-0.0014536122355756,-0.095389511036151
2003-02-03,7.450741291046143,-0.0080321220343341,-0.36763119335651534
2003-02-04,7.417965888977051,-0.0044086489508439,-0.2133861794410389
2003-02-05,7.401578426361084,-0.0022116023201218,-0.11932186200652178
2003-02-06,7.865883827209473,0.0608416265970015,2.4437618712805214
2003-02-07,7.620075702667236,-0.0317486005388986,-1.3378950174841662
2003-02-10,7.488977432250977,-0.0173540405726834,-0.7413050983834172
2003-02-11,7.816722869873047,0.0428331325642302,1.6819570177429213
2003-02-12,7.614611625671387,-0.0261964125524986,-1.0961687069148924
2003-02-13,7.636463165283203,0.0028655756875108,0.0781082694390659
