Date,Close,log_returns,log_returns_zscore
2000-05-02,24.0,0.0,0.0
2000-05-03,22.5,-0.0645385211375711,-0.7071067811865475
2000-05-04,21.125,-0.0630581359671369,-0.5571424144988505
2000-05-05,20.875,-0.0119049025063183,0.6805157179370441
2000-05-08,20.25,-0.030397477184371,0.12226051734347515
2000-05-09,20.1875,-0.0030911925696728,0.8850571023922171
2000-05-10,19.375,-0.0410800257434646,-0.3895565590877928
2000-05-11,20.0,0.0317486983145802,1.6383310062232344
2000-05-12,21.375,0.066489741268833,1.8424381208926426
2000-05-15,21.6875,0.014514042884254,0.5935469071360903
2000-05-16,22.25,0.0256059509051712,0.7955290613569937
2000-05-17,21.875,-0.0169975763685711,-0.2374456933252174
2000-05-18,24.0,0.0927093981042675,1.9885251229193392
2000-05-19,22.75,-0.0534886849509862,-1.056340280483165
2000-05-22,20.0,-0.1288328718429684,-2.097379356047708
2000-05-23,19.875,-0.0062696130135953,0.10262092667405567
2000-05-24,19.5,-0.0190481949706944,-0.131206337295947
2000-05-25,18.1875,-0.0696799206379898,-1.0374242186172435
2000-05-26,18.0,-0.0103627870355465,0.09396145683516632
2000-05-30,20.0,0.1053605156578263,2.0312759011508748
2000-05-31,19.3125,-0.0349797188960268,-0.44607755540012695
2000-06-01,20.125,0.0412102686466629,0.8948386290549528
2000-06-02,23.0,0.1335313926245225,2.20834254615307
2000-06-05,22.875,-0.0054496047675647,-0.057523734514247186
2000-06-06,23.125,0.0108696722369038,0.21028211251672016
2000-06-07,22.25,-0.0385722747862396,-0.614555380330898
2000-06-08,22.625,0.0167134809737405,0.33141180849277796
2000-06-09,23.25,0.0272496424473755,0.5047362832864222
2000-06-12,24.0625,0.0343494800146376,0.6160418850228853
2000-06-13,23.4375,-0.0263173083173734,-0.46532601362793524
2000-06-14,22.9375,-0.0215641779158405,-0.3718421029385065
2000-06-15,23.0,0.0027210901143605,0.07616151195445456
2000-06-16,21.0625,-0.0880000078165691,-1.5425515151919096
