Date,log_returns_zscore
2016-11-01,0.0
2016-11-02,-0.7071067811865475
2016-11-03,0.02981064164940438
2016-11-04,0.9726375980625485
2016-11-07,-0.07993282646765486
2016-11-08,0.9014599051428592
2016-11-09,0.7175592574061713
2016-11-10,1.7382420170030413
2016-11-11,0.7251562290564586
2016-11-14,0.3752362359556019
2016-11-15,1.2434954975418604
2016-11-16,-0.6429743548786325
2016-11-17,-0.30019625535609296
2016-11-18,0.6184483283805478
2016-11-21,0.3358110290824465
2016-11-22,-0.6938545026715259
2016-11-23,0.5937481198077155
2016-11-25,0.3015467836909048
2016-11-28,-0.9078483095808726
2016-11-29,-1.0666996190488067
2016-11-30,-0.8631552652106795
2016-12-01,0.40510604901637676
2016-12-02,0.3285826772609585
2016-12-05,1.076642093051715
2016-12-06,-0.004603936610965229
2016-12-07,1.000703754208436
2016-12-08,-0.10825973771867377
2016-12-09,1.5555378046166024
2016-12-12,-0.6410527512519343
2016-12-13,-0.9581288210910364
2016-12-14,-1.0398470558981983
2016-12-15,-0.5215130613869415
2016-12-16,-0.7434042566365885
2016-12-19,-0.6087603644438967
2016-12-20,0.09495442323420285
2016-12-21,-0.2600354645723359
2016-12-22,0.03510396458534382
2016-12-23,-0.7380683104120132
2016-12-27,-0.06003825474624066
2016-12-28,-1.2948326439878373
2016-12-29,-1.3322594708148705
2016-12-30,-0.3845162129699818
2017-01-03,1.5590784083799807
2017-01-04,1.150101276515189
2017-01-05,0.8534958135909859
2017-01-06,1.0974749789413405
2017-01-09,-0.6162848137643173
2017-01-10,0.6284034293039231
2017-01-11,0.7586970200579065
2017-01-12,-0.3255628759033015
2017-01-13,0.18488226932220603
2017-01-17,-0.9711558772334175
2017-01-18,0.22807319222624858
2017-01-19,0.8668062712569586
2017-01-20,-0.15377900982164025
2017-01-23,-0.017417835914114953
2017-01-24,1.7133971286220244
2017-01-25,0.9572058863392132
2017-01-26,0.2016302776313617
2017-01-27,-0.7035169276711064
2017-01-30,-0.360073808155461
2017-01-31,0.47853756363547667
2017-02-01,4.2364973957067456
2017-02-02,-0.32632548604971495
2017-02-03,0.9433841971812662
2017-02-06,0.27367465394555224
2017-02-07,0.455248519302962
2017-02-08,0.8414239310382087
2017-02-09,0.7753084455643379
2017-02-10,2.1308108457836026
2017-02-13,-0.22752536337817578
2017-02-14,-0.4504577785884963
2017-02-15,-0.7030926246909416
2017-02-16,0.14642159005578653
2017-02-17,0.33994377949745985
2017-02-21,0.27300193770698244
2017-02-22,0.09648001002384525
2017-02-23,-1.6490243902287836
2017-02-24,-0.6089822023379832
2017-02-27,-0.35836258024779977
2017-02-28,-0.9016657013765476
2017-03-01,0.8768183285690433
2017-03-02,-1.6946493598147387
2017-03-03,-0.8890869925290631
2017-03-06,-0.7991572478243983
2017-03-07,-1.3099343162438606
2017-03-08,-0.3853472327519654
2017-03-09,-0.7520826008276429
2017-03-10,0.37938068500208
2017-03-13,-0.221451633659941
2017-03-14,-0.38241439590583876
2017-03-15,0.7832863223032811
2017-03-16,-0.08112407145772474
2017-03-17,0.11126863547975815
2017-03-20,0.4106750296043738
2017-03-21,-1.9634820578156296
2017-03-22,-0.5705085579087044
2017-03-23,0.14097845040324805
2017-03-24,-0.15808926067283224
2017-03-27,-0.35677413033335775
2017-03-28,0.6412647808268033
2017-03-29,-1.550793309303868
2017-03-30,0.45944183986273623
2017-03-31,-0.5192474205096043
2017-04-03,-0.41712101922233014
2017-04-04,0.19913182906778235
2017-04-05,-0.9844225629595177
2017-04-06,0.3318318075480526
2017-04-07,0.29112764282764614
2017-04-10,0.06367869563078575
2017-04-11,-0.04042269368130519
2017-04-12,-1.4246088371696588
2017-04-13,-0.042188112258255576
2017-04-17,1.2382022200640563
2017-04-18,-1.671046415128865
2017-04-19,0.1724570911398547
2017-04-20,0.11746809600340971
2017-04-21,-0.3220482107197805
2017-04-24,0.049528576777745095
2017-04-25,1.390371190925313
2017-04-26,0.7365206931497202
2017-04-27,-0.615385895809942
2017-04-28,0.04557409289045443
2017-05-01,-0.2772943952961319
2017-05-02,-0.31073594073301986
2017-05-03,-0.6739839280956053
2017-05-04,-0.4129134892745883
2017-05-05,1.0497443074647812
2017-05-08,-0.5173324305642563
2017-05-09,0.17730540335646028
2017-05-10,-0.10172867237992986
2017-05-11,-0.2579286856892112
2017-05-12,0.7135456843093182
2017-05-15,0.5428464565049628
2017-05-16,-1.3247882571318264
2017-05-17,-1.1310695794613597
2017-05-18,0.015769519877053703
2017-05-19,1.0274318284070554
2017-05-22,-0.04744072457758353
2017-05-23,0.2806728501738753
2017-05-24,0.22466446375032698
2017-05-25,-1.642812986955015
2017-05-26,0.2427757385893452
2017-05-30,-0.4805771981301456
2017-05-31,0.3160836271461108
2017-06-01,0.7445523017551612
2017-06-02,0.19522209958845535
2017-06-05,-1.3346534573737092
2017-06-06,-0.125623391318982
2017-06-07,-1.141694268675304
2017-06-08,0.8654258220409061
2017-06-09,-0.2831861270883659
2017-06-12,-1.0914511203645987
2017-06-13,1.3825126476648915
2017-06-14,-1.469064351420712
2017-06-15,-0.4748012212777098
2017-06-16,-0.6039192633212345
2017-06-19,0.22377395589268578
2017-06-20,-0.4769119271116517
2017-06-21,-2.1389401369062133
2017-06-22,-0.12949984306096726
2017-06-23,0.36778178179973386
2017-06-26,-3.013503473107029
2017-06-27,-4.299775753642412
2017-06-28,2.4264272897493098
2017-06-29,-0.5936157767679677
2017-06-30,-0.38306894788870327
2017-07-03,0.31981132155858744
2017-07-05,0.23845367656254357
2017-07-06,-0.18996560753905636
