Date,log_returns_zscore
2008-04-16,0.0
2008-05-14,0.7071067811865475
2008-06-12,-1.1237444345207805
2008-07-11,-0.9634402827235057
2008-08-08,-0.5981690306981717
2008-09-08,-0.583486011672839
2008-10-06,-1.5543054360128095
2008-11-03,-0.31843471022023206
2008-12-02,-0.297138503406103
2008-12-31,0.4866452019128124
2009-01-30,-0.40537780981785904
2009-03-02,0.8227394492284021
2009-03-30,-0.07427538458290603
2009-04-28,1.0511529818747034
2009-05-27,0.6496450567671317
2009-06-24,-0.7334231092740835
2009-07-23,0.771212046060262
2009-08-20,0.0010173442693425796
2009-09-18,0.6682511171881241
2009-10-16,-0.07214314633960232
2009-11-13,0.5837652118875568
2009-12-14,0.39699690297842843
2010-01-13,0.08642607714191353
2010-02-11,-0.4165792599061751
2010-03-12,0.7540376950104578
2010-04-12,-0.22178978767669144
2010-05-10,-1.04841568124553
2010-06-08,-1.7426992001969652
2010-07-07,0.10297898491067461
2010-08-04,-0.44007187464942565
2010-09-01,-0.3583296274445612
2010-09-30,0.4702431073528723
2010-10-28,0.21837873239526026
2010-11-26,-0.22523716057990287
2010-12-27,-0.8102471680417533
2011-01-25,0.043899575831151276
2011-02-23,0.14863597381705568
2011-03-23,-0.22845329738285997
2011-04-20,0.7618456209058977
2011-05-19,0.2631793486923699
2011-06-17,-0.9105968261768155
2011-07-18,1.8508744962144035
2011-08-15,-0.4222137304360943
2011-09-13,0.15775109164813236
2011-10-11,0.24039483676813234
2011-11-08,0.3913651374673379
2011-12-07,0.20681449783525346
2012-01-06,0.30383348636421037
2012-02-06,0.6344330579476906
2012-03-06,0.6911161723225271
2012-04-03,0.40376097296789426
2012-05-02,-0.0032735843456671676
2012-05-31,-0.917484077198103
2012-06-28,0.5036736018288496
2012-07-27,0.5927472275886101
2012-08-24,-0.4306772294137223
2012-09-24,0.5144934345004627
2012-10-22,0.30165622887280874
2012-11-21,0.5286022403306223
2012-12-20,0.294577081717649
2013-01-22,0.3394109708303918
2013-02-20,-0.520872752641308
2013-03-20,0.10876841139799448
2013-04-18,-0.055520965874343194
2013-05-16,1.2707411745845305
2013-06-14,-0.1670549019939511
2013-07-15,0.44507380691982246
2013-08-12,-1.0463649192955191
2013-09-10,0.15106908895863633
2013-10-08,-0.40719687546984557
2013-11-05,0.858338458349602
2013-12-04,0.15208278145075857
2014-01-03,0.975550979947529
2014-02-03,-0.7785320174626759
2014-03-04,0.5458616573758024
2014-04-01,-0.975518360149442
2014-04-30,-1.0886338524829486
2014-05-29,0.6118270298523288
2014-06-26,-0.6439427838712979
2014-07-25,0.14973754673440154
2014-08-22,-0.13456265137908943
2014-09-22,-0.4025976218941384
2014-10-20,-0.6691237615314523
2014-11-17,2.422870358487217
2014-12-16,-0.05631040803486599
2015-01-15,-0.2794278187340392
2015-02-13,0.6814299971066438
2015-03-16,-0.3033558867595144
2015-04-14,-0.6480766366836798
2015-05-12,0.43080771650324695
2015-06-10,-0.0411795866334326
2015-07-09,-0.8275032254716856
2015-08-06,1.1163797829716036
2015-09-03,-0.9012315742665543
2015-10-02,-0.20583535735412087
2015-10-30,1.1268757693715339
2015-11-30,0.02639357780897071
2015-12-29,-0.23715932779911958
2016-01-28,-2.2270514978347773
2016-02-26,0.49071774484306185
2016-03-28,0.021333279249182224
2016-04-25,0.5421532086359093
2016-05-23,-0.4119062916512061
2016-06-21,-0.233095481746361
2016-07-20,0.13598515260929003
2016-08-17,0.048810352707191994
2016-09-15,-0.04052053736860551
2016-10-13,-0.28661540721686696
2016-11-10,-0.25893948781179993
2016-12-09,-0.7476481367239304
2017-01-10,0.16757230309196663
2017-02-08,0.45256445557070585
2017-03-09,0.49101981642949644
2017-04-06,-0.2677939934821898
2017-05-05,0.258023477853882
2017-06-05,0.5083547331194033
2017-07-03,-0.8038189094386358
2017-08-01,0.9611363768295048
2017-08-29,0.20222607225814354
2017-09-27,-0.2578358045566989
2017-10-25,0.5646373961853488
2017-11-22,-0.058441675700146
2017-12-21,-0.0517276723373234
2018-01-23,1.380534968924614
2018-02-21,-0.8176391781727269
2018-03-21,0.08381663852562653
2018-04-19,-0.19083190734500355
2018-05-17,0.5039078605626721
2018-06-15,0.3446534489726368
2018-07-16,0.10649107667691157
2018-08-13,-0.09144247953693697
2018-09-11,0.3366201872331309
2018-10-09,-0.6671794152052318
2018-11-06,-0.4756217457489834
2018-12-06,-0.234369008151007
2019-01-07,-0.893710166514023
2019-02-05,0.4887248468792101
2019-03-06,0.3469394414645122
2019-04-03,0.8726500411759701
2019-05-02,-0.021978813157598635
2019-05-31,-0.25526963757778187
2019-06-28,0.933065313348798
2019-07-29,0.609180134926842
2019-08-26,-0.8177085542518094
2019-09-24,-0.6089767978617994
2019-10-22,-0.6621783363689808
2019-11-19,0.8771110213110063
2019-12-18,-0.10936951070605481
2020-01-17,1.4288926392610222
2020-02-18,0.24310103871501917
2020-03-17,-4.871213883065674
2020-04-15,0.5254914487363023
2020-05-13,0.7871081867575829
2020-06-11,0.7494045430963233
2020-07-10,0.029361029173139715
2020-08-07,0.034839916636701294
2020-09-04,0.40706373858368045
2020-10-05,-0.36943618246657006
2020-11-02,-1.8176171746462078
2020-12-01,1.8708463078434816
2020-12-30,0.25116079310902895
2021-01-29,-2.1834139664589984
2021-03-01,1.5414369810675304
2021-03-29,-0.4233462118600006
2021-04-27,0.8150992321366372
2021-05-25,-0.31133368775720965
2021-06-23,0.11120234293136566
2021-07-22,0.3487360435457755
2021-08-19,-1.08622930249378
2021-09-17,-0.9515484035280594
