Date,log_returns_zscore
2011-03-28,0.0
2011-04-04,0.7071067811865476
2011-04-11,-0.9963988981791146
2011-04-18,0.5771436571512858
2011-04-26,-0.6220570105087996
2011-05-03,0.40114417812606823
2011-05-10,-0.47879004900040606
2011-05-17,-1.028212373064597
2011-05-24,-1.0599406965951026
2011-06-01,-0.6703558959685981
2011-06-08,0.6790593030006523
2011-06-15,-0.5357476020520918
2011-06-22,0.0737419036066385
2011-06-29,-0.9428727862078946
2011-07-07,-0.12030034090081299
2011-07-14,-0.640790781485932
2011-07-21,0.09199893649968348
2011-07-28,0.7333770064696176
2011-08-04,-1.9004940478758765
2011-08-11,-2.659518540616574
2011-08-18,0.9840345090872764
2011-08-25,1.083329697755604
2011-09-01,0.12054543723876039
2011-09-09,-1.9109019289906266
2011-09-16,1.7520059036027094
2011-09-23,-0.9693573827240342
2011-09-30,-1.8557730278754356
2011-10-07,-0.07801211819187219
2011-10-14,2.2428135154694173
2011-10-21,0.9145324469300621
2011-10-28,1.3826428698723492
2011-11-04,0.35524001160098034
2011-11-11,0.6152913969927605
2011-11-18,0.27732753588720327
2011-11-28,0.004720798159618127
2011-12-05,0.562304730156516
2011-12-12,-0.6850680606052595
2011-12-19,1.1939515579607183
2011-12-27,0.44528368294082477
2012-01-04,-0.3163338534292514
2012-01-11,1.367947590888376
2012-01-19,0.10679651900993475
2012-01-26,1.4023315125294753
2012-02-02,1.1016772640088228
2012-02-09,-0.6853877380833777
2012-02-16,-0.4523524093132316
2012-02-24,-0.020690438815059303
2012-03-02,-0.15587809073826325
2012-03-09,0.7915201158301337
2012-03-16,0.16007173661084081
2012-03-23,-0.18737050353248372
2012-03-30,1.5294964478106747
2012-04-09,-0.31678565912481643
2012-04-16,-0.6364261175740055
2012-04-23,0.2200283727948432
2012-04-30,0.33304648889759797
2012-05-07,-0.17878425126125427
2012-05-14,-1.4589362254132543
2012-05-21,-0.2663734401925187
2012-05-29,0.6539000009034429
2012-06-05,-0.5498325332338214
2012-06-12,0.3303193320046716
2012-06-19,1.262928692153533
2012-06-26,-0.127098257474675
2012-07-03,0.8110874445643719
2012-07-11,-0.09480512970996093
2012-07-18,-0.5642578923161651
2012-07-25,-0.3331949021250265
2012-08-01,-0.3332302030476044
2012-08-08,0.7587153882752267
2012-08-15,-0.26584049322078324
2012-08-22,0.04785159587471236
2012-08-29,-0.3569036873151479
2012-09-06,0.2828708873522816
2012-09-13,0.1618127991544998
2012-09-20,-0.017789869723298418
2012-09-27,0.08132415494104167
2012-10-04,-0.3935049378523631
2012-10-11,0.05823471146226897
2012-10-18,-0.7940971520732247
2012-10-25,0.14316915376714695
2012-11-05,0.9193125364699445
2012-11-12,-3.114606566562438
2012-11-19,0.3697586916645646
2012-11-27,0.2045917345263209
2012-12-04,-0.6939339177690167
2012-12-11,0.385686039082356
2012-12-18,0.8350284304666495
2012-12-26,0.05325963530588542
2013-01-03,0.6083870347993574
2013-01-10,-0.44630282876212485
2013-01-17,0.41432805975876164
2013-01-25,0.7494658094775472
2013-02-01,-0.8120206906741225
2013-02-08,0.5233649561646226
2013-02-15,-0.18520608756464066
2013-02-25,-0.9551638724210713
2013-03-04,2.0341355255360467
2013-03-11,2.1692354596706194
2013-03-18,1.411415904746104
2013-03-25,-0.9579422978467607
2013-04-02,-0.10085924348019618
2013-04-09,-1.034632358201555
2013-04-16,0.07368561674221646
2013-04-23,-0.5095162742604284
2013-04-30,0.9986442889867504
2013-05-07,0.4519429181940568
2013-05-14,-0.18106226918753107
2013-05-21,0.8484694385703343
2013-05-29,-0.9361664223309442
2013-06-05,-0.5374600043175393
2013-06-12,0.2369349207414269
2013-06-19,0.6149414064731288
2013-06-26,-1.0935463381850379
2013-07-03,1.000672358155235
2013-07-11,1.6578222565148706
2013-07-18,0.4835298640963973
2013-07-25,0.27881442888572033
2013-08-01,-0.2920242507604728
2013-08-08,-0.14589948809915698
2013-08-15,-0.4976228458423261
2013-08-22,0.7487231683489414
2013-08-29,-0.6231749274125091
2013-09-06,-0.24799722137237254
2013-09-13,1.280165483656583
2013-09-20,-0.3782422790881235
2013-09-27,-0.5244306017292785
2013-10-04,-0.10584161268008319
2013-10-11,1.0887457466237127
2013-10-18,0.7074635136444158
2013-10-25,-0.8874532380246024
2013-11-01,-0.39855289514166525
2013-11-08,1.7748936262369681
2013-11-15,1.1299827009062018
2013-11-22,0.011651967090624177
2013-12-02,0.4822450514312022
2013-12-09,-1.0088601100763512
2013-12-16,0.09126438820662146
2013-12-23,1.638322531506451
2013-12-31,0.47890122281114883
2014-01-08,-0.26151917755446086
2014-01-15,1.2822555161336893
2014-01-23,0.1685278242288846
2014-01-30,-1.87073000936209
2014-02-06,-1.7372431939012645
2014-02-13,1.2048183080713188
2014-02-21,0.4667905684953139
2014-02-28,0.6478619402502588
2014-03-07,0.8420091601832591
2014-03-14,-1.4728154342489412
2014-03-21,-1.6405100057045172
2014-03-28,-0.35895118611941307
2014-04-04,-0.1915175046740772
2014-04-11,-1.5772951564198505
2014-04-21,1.6698596452173429
2014-04-28,-2.256719792890977
2014-05-05,1.1431182801553308
2014-05-12,-1.2799339843921642
2014-05-19,-2.2079017694663943
2014-05-27,0.7484858193649291
2014-06-03,0.2624636887037576
2014-06-10,0.07983440429131107
2014-06-17,-1.6555477231598277
2014-06-24,-2.0263464395529107
2014-07-01,0.1611754134597507
2014-07-09,-1.4483640053259093
2014-07-16,-0.37326471636327274
2014-07-23,0.27336023943368654
2014-07-30,-0.3256344150965637
2014-08-06,-1.5226377638474222
