Date,A_log_returns_zscore,AAL_log_returns_zscore,AAPL_log_returns_zscore,ABBV_log_returns_zscore,ABNB_log_returns_zscore,ABT_log_returns_zscore,ACGL_log_returns_zscore,ACN_log_returns_zscore,ADBE_log_returns_zscore,ADI_log_returns_zscore,ADM_log_returns_zscore,ADP_log_returns_zscore,ADSK_log_returns_zscore,AEE_log_returns_zscore,AEP_log_returns_zscore,AES_log_returns_zscore,AFL_log_returns_zscore,AIG_log_returns_zscore,AIZ_log_returns_zscore,AJG_log_returns_zscore,AKAM_log_returns_zscore,ALB_log_returns_zscore,ALGN_log_returns_zscore,ALL_log_returns_zscore,ALLE_log_returns_zscore,AMAT_log_returns_zscore,AMCR_log_returns_zscore,AMD_log_returns_zscore,AME_log_returns_zscore,AMGN_log_returns_zscore,AMP_log_returns_zscore,AMT_log_returns_zscore,AMZN_log_returns_zscore,ANET_log_returns_zscore,ANSS_log_returns_zscore,AON_log_returns_zscore,AOS_log_returns_zscore,APA_log_returns_zscore,APD_log_returns_zscore,APH_log_returns_zscore,APTV_log_returns_zscore,ARE_log_returns_zscore,ATO_log_returns_zscore,AVB_log_returns_zscore,AVGO_log_returns_zscore,AVY_log_returns_zscore,AWK_log_returns_zscore,AXON_log_returns_zscore,AXP_log_returns_zscore,AZO_log_returns_zscore,BA_log_returns_zscore,BAC_log_returns_zscore,BALL_log_returns_zscore,BAX_log_returns_zscore,BBWI_log_returns_zscore,BBY_log_returns_zscore,BDX_log_returns_zscore,BEN_log_returns_zscore,BG_log_returns_zscore,BIIB_log_returns_zscore,BIO_log_returns_zscore,BK_log_returns_zscore,BKNG_log_returns_zscore,BKR_log_returns_zscore,BLDR_log_returns_zscore,BLK_log_returns_zscore,BMY_log_returns_zscore,BR_log_returns_zscore,BRO_log_returns_zscore,BSX_log_returns_zscore,BWA_log_returns_zscore,BX_log_returns_zscore,BXP_log_returns_zscore,C_log_returns_zscore,CAG_log_returns_zscore,CAH_log_returns_zscore,CARR_log_returns_zscore,CAT_log_returns_zscore,CB_log_returns_zscore,CBOE_log_returns_zscore,CBRE_log_returns_zscore,CCI_log_returns_zscore,CCL_log_returns_zscore,CDNS_log_returns_zscore,CDW_log_returns_zscore,CE_log_returns_zscore,CEG_log_returns_zscore,CF_log_returns_zscore,CFG_log_returns_zscore,CHD_log_returns_zscore,CHRW_log_returns_zscore,CHTR_log_returns_zscore,CI_log_returns_zscore,CINF_log_returns_zscore,CL_log_returns_zscore,CLX_log_returns_zscore,CMA_log_returns_zscore,CMCSA_log_returns_zscore,CME_log_returns_zscore,CMG_log_returns_zscore,CMI_log_returns_zscore,CMS_log_returns_zscore,CNC_log_returns_zscore,CNP_log_returns_zscore,COF_log_returns_zscore,COO_log_returns_zscore,COP_log_returns_zscore,COR_log_returns_zscore,COST_log_returns_zscore,CPB_log_returns_zscore,CPRT_log_returns_zscore,CPT_log_returns_zscore,CRL_log_returns_zscore,CRM_log_returns_zscore,CSCO_log_returns_zscore,CSGP_log_returns_zscore,CSX_log_returns_zscore,CTAS_log_returns_zscore,CTLT_log_returns_zscore,CTRA_log_returns_zscore,CTSH_log_returns_zscore,CTVA_log_returns_zscore,CVS_log_returns_zscore,CVX_log_returns_zscore,CZR_log_returns_zscore,D_log_returns_zscore,DAL_log_returns_zscore,DAY_log_returns_zscore,DD_log_returns_zscore,DE_log_returns_zscore,DFS_log_returns_zscore,DG_log_returns_zscore,DGX_log_returns_zscore,DHI_log_returns_zscore,DHR_log_returns_zscore,DIS_log_returns_zscore,DLR_log_returns_zscore,DLTR_log_returns_zscore,DOV_log_returns_zscore,DOW_log_returns_zscore,DPZ_log_returns_zscore,DRI_log_returns_zscore,DTE_log_returns_zscore,DUK_log_returns_zscore,DVA_log_returns_zscore,DVN_log_returns_zscore,DXCM_log_returns_zscore,EA_log_returns_zscore,EBAY_log_returns_zscore,ECL_log_returns_zscore,ED_log_returns_zscore,EFX_log_returns_zscore,EG_log_returns_zscore,EIX_log_returns_zscore,EL_log_returns_zscore,ELV_log_returns_zscore,EMN_log_returns_zscore,EMR_log_returns_zscore,ENPH_log_returns_zscore,EOG_log_returns_zscore,EPAM_log_returns_zscore,EQIX_log_returns_zscore,EQR_log_returns_zscore,EQT_log_returns_zscore,ES_log_returns_zscore,ESS_log_returns_zscore,ETN_log_returns_zscore,ETR_log_returns_zscore,ETSY_log_returns_zscore,EVRG_log_returns_zscore,EW_log_returns_zscore,EXC_log_returns_zscore,EXPD_log_returns_zscore,EXPE_log_returns_zscore,EXR_log_returns_zscore,F_log_returns_zscore,FANG_log_returns_zscore,FAST_log_returns_zscore,FCX_log_returns_zscore,FDS_log_returns_zscore,FDX_log_returns_zscore,FE_log_returns_zscore,FFIV_log_returns_zscore,FI_log_returns_zscore,FICO_log_returns_zscore,FIS_log_returns_zscore,FITB_log_returns_zscore,FLT_log_returns_zscore,FMC_log_returns_zscore,FOX_log_returns_zscore,FOXA_log_returns_zscore,FRT_log_returns_zscore,FSLR_log_returns_zscore,FTNT_log_returns_zscore,FTV_log_returns_zscore,GD_log_returns_zscore,GE_log_returns_zscore,GEHC_log_returns_zscore,GEN_log_returns_zscore,GILD_log_returns_zscore,GIS_log_returns_zscore,GL_log_returns_zscore,GLW_log_returns_zscore,GM_log_returns_zscore,GNRC_log_returns_zscore,GOOG_log_returns_zscore,GOOGL_log_returns_zscore,GPC_log_returns_zscore,GPN_log_returns_zscore,GRMN_log_returns_zscore,GS_log_returns_zscore,GWW_log_returns_zscore,HAL_log_returns_zscore,HAS_log_returns_zscore,HBAN_log_returns_zscore,HCA_log_returns_zscore,HD_log_returns_zscore,HES_log_returns_zscore,HIG_log_returns_zscore,HII_log_returns_zscore,HLT_log_returns_zscore,HOLX_log_returns_zscore,HON_log_returns_zscore,HPE_log_returns_zscore,HPQ_log_returns_zscore,HRL_log_returns_zscore,HSIC_log_returns_zscore,HST_log_returns_zscore,HSY_log_returns_zscore,HUBB_log_returns_zscore,HUM_log_returns_zscore,HWM_log_returns_zscore,IBM_log_returns_zscore,ICE_log_returns_zscore,IDXX_log_returns_zscore,IEX_log_returns_zscore,IFF_log_returns_zscore,ILMN_log_returns_zscore,INCY_log_returns_zscore,INTC_log_returns_zscore,INTU_log_returns_zscore,INVH_log_returns_zscore,IP_log_returns_zscore,IPG_log_returns_zscore,IQV_log_returns_zscore,IR_log_returns_zscore,IRM_log_returns_zscore,ISRG_log_returns_zscore,IT_log_returns_zscore,ITW_log_returns_zscore,IVZ_log_returns_zscore,J_log_returns_zscore,JBHT_log_returns_zscore,JBL_log_returns_zscore,JCI_log_returns_zscore,JKHY_log_returns_zscore,JNJ_log_returns_zscore,JNPR_log_returns_zscore,JPM_log_returns_zscore,K_log_returns_zscore,KDP_log_returns_zscore,KEY_log_returns_zscore,KEYS_log_returns_zscore,KHC_log_returns_zscore,KIM_log_returns_zscore,KLAC_log_returns_zscore,KMB_log_returns_zscore,KMI_log_returns_zscore,KMX_log_returns_zscore,KO_log_returns_zscore,KR_log_returns_zscore,KVUE_log_returns_zscore,L_log_returns_zscore,LDOS_log_returns_zscore,LEN_log_returns_zscore,LH_log_returns_zscore,LHX_log_returns_zscore,LIN_log_returns_zscore,LKQ_log_returns_zscore,LLY_log_returns_zscore,LMT_log_returns_zscore,LNT_log_returns_zscore,LOW_log_returns_zscore,LRCX_log_returns_zscore,LULU_log_returns_zscore,LUV_log_returns_zscore,LVS_log_returns_zscore,LW_log_returns_zscore,LYB_log_returns_zscore,LYV_log_returns_zscore,MA_log_returns_zscore,MAA_log_returns_zscore,MAR_log_returns_zscore,MAS_log_returns_zscore,MCD_log_returns_zscore,MCHP_log_returns_zscore,MCK_log_returns_zscore,MCO_log_returns_zscore,MDLZ_log_returns_zscore,MDT_log_returns_zscore,MET_log_returns_zscore,META_log_returns_zscore,MGM_log_returns_zscore,MHK_log_returns_zscore,MKC_log_returns_zscore,MKTX_log_returns_zscore,MLM_log_returns_zscore,MMC_log_returns_zscore,MMM_log_returns_zscore,MNST_log_returns_zscore,MO_log_returns_zscore,MOH_log_returns_zscore,MOS_log_returns_zscore,MPC_log_returns_zscore,MPWR_log_returns_zscore,MRK_log_returns_zscore,MRNA_log_returns_zscore,MRO_log_returns_zscore,MS_log_returns_zscore,MSCI_log_returns_zscore,MSFT_log_returns_zscore,MSI_log_returns_zscore,MTB_log_returns_zscore,MTCH_log_returns_zscore,MTD_log_returns_zscore,MU_log_returns_zscore,NCLH_log_returns_zscore,NDAQ_log_returns_zscore,NDSN_log_returns_zscore,NEE_log_returns_zscore,NEM_log_returns_zscore,NFLX_log_returns_zscore,NI_log_returns_zscore,NKE_log_returns_zscore,NOC_log_returns_zscore,NOW_log_returns_zscore,NRG_log_returns_zscore,NSC_log_returns_zscore,NTAP_log_returns_zscore,NTRS_log_returns_zscore,NUE_log_returns_zscore,NVDA_log_returns_zscore,NVR_log_returns_zscore,NWS_log_returns_zscore,NWSA_log_returns_zscore,NXPI_log_returns_zscore,O_log_returns_zscore,ODFL_log_returns_zscore,OKE_log_returns_zscore,OMC_log_returns_zscore,ON_log_returns_zscore,ORCL_log_returns_zscore,ORLY_log_returns_zscore,OTIS_log_returns_zscore,OXY_log_returns_zscore,PANW_log_returns_zscore,PARA_log_returns_zscore,PAYC_log_returns_zscore,PAYX_log_returns_zscore,PCAR_log_returns_zscore,PCG_log_returns_zscore,PEAK_log_returns_zscore,PEG_log_returns_zscore,PEP_log_returns_zscore,PFE_log_returns_zscore,PFG_log_returns_zscore,PG_log_returns_zscore,PGR_log_returns_zscore,PH_log_returns_zscore,PHM_log_returns_zscore,PKG_log_returns_zscore,PLD_log_returns_zscore,PM_log_returns_zscore,PNC_log_returns_zscore,PNR_log_returns_zscore,PNW_log_returns_zscore,PODD_log_returns_zscore,POOL_log_returns_zscore,PPG_log_returns_zscore,PPL_log_returns_zscore,PRU_log_returns_zscore,PSA_log_returns_zscore,PSX_log_returns_zscore,PTC_log_returns_zscore,PWR_log_returns_zscore,PXD_log_returns_zscore,PYPL_log_returns_zscore,QCOM_log_returns_zscore,QRVO_log_returns_zscore,RCL_log_returns_zscore,REG_log_returns_zscore,REGN_log_returns_zscore,RF_log_returns_zscore,RHI_log_returns_zscore,RJF_log_returns_zscore,RL_log_returns_zscore,RMD_log_returns_zscore,ROK_log_returns_zscore,ROL_log_returns_zscore,ROP_log_returns_zscore,ROST_log_returns_zscore,RSG_log_returns_zscore,RTX_log_returns_zscore,RVTY_log_returns_zscore,SBAC_log_returns_zscore,SBUX_log_returns_zscore,SCHW_log_returns_zscore,SHW_log_returns_zscore,SJM_log_returns_zscore,SLB_log_returns_zscore,SNA_log_returns_zscore,SNPS_log_returns_zscore,SO_log_returns_zscore,SPG_log_returns_zscore,SPGI_log_returns_zscore,SRE_log_returns_zscore,STE_log_returns_zscore,STLD_log_returns_zscore,STT_log_returns_zscore,STX_log_returns_zscore,STZ_log_returns_zscore,SWK_log_returns_zscore,SWKS_log_returns_zscore,SYF_log_returns_zscore,SYK_log_returns_zscore,SYY_log_returns_zscore,T_log_returns_zscore,TAP_log_returns_zscore,TDG_log_returns_zscore,TDY_log_returns_zscore,TECH_log_returns_zscore,TEL_log_returns_zscore,TER_log_returns_zscore,TFC_log_returns_zscore,TFX_log_returns_zscore,TGT_log_returns_zscore,TJX_log_returns_zscore,TMO_log_returns_zscore,TMUS_log_returns_zscore,TPR_log_returns_zscore,TRGP_log_returns_zscore,TRMB_log_returns_zscore,TROW_log_returns_zscore,TRV_log_returns_zscore,TSCO_log_returns_zscore,TSLA_log_returns_zscore,TSN_log_returns_zscore,TT_log_returns_zscore,TTWO_log_returns_zscore,TXN_log_returns_zscore,TXT_log_returns_zscore,TYL_log_returns_zscore,UAL_log_returns_zscore,UBER_log_returns_zscore,UDR_log_returns_zscore,UHS_log_returns_zscore,ULTA_log_returns_zscore,UNH_log_returns_zscore,UNP_log_returns_zscore,UPS_log_returns_zscore,URI_log_returns_zscore,USB_log_returns_zscore,V_log_returns_zscore,VFC_log_returns_zscore,VICI_log_returns_zscore,VLO_log_returns_zscore,VLTO_log_returns_zscore,VMC_log_returns_zscore,VRSK_log_returns_zscore,VRSN_log_returns_zscore,VRTX_log_returns_zscore,VTR_log_returns_zscore,VTRS_log_returns_zscore,VZ_log_returns_zscore,WAB_log_returns_zscore,WAT_log_returns_zscore,WBA_log_returns_zscore,WBD_log_returns_zscore,WDC_log_returns_zscore,WEC_log_returns_zscore,WELL_log_returns_zscore,WFC_log_returns_zscore,WHR_log_returns_zscore,WM_log_returns_zscore,WMB_log_returns_zscore,WMT_log_returns_zscore,WRB_log_returns_zscore,WRK_log_returns_zscore,WST_log_returns_zscore,WTW_log_returns_zscore,WY_log_returns_zscore,WYNN_log_returns_zscore,XEL_log_returns_zscore,XOM_log_returns_zscore,XRAY_log_returns_zscore,XYL_log_returns_zscore,YUM_log_returns_zscore,ZBH_log_returns_zscore,ZBRA_log_returns_zscore,ZION_log_returns_zscore,ZTS_log_returns_zscore
2000-01-31,0.0,0.0,0.4530745109187332,0.0,0.0,1.0643131784357651,-1.4862279877092914,0.0,-0.848181296569098,-0.5579650639847716,-0.1911295009336747,-0.8168991670786557,-0.1305300968909001,0.4490680396524132,0.711568825895474,1.2593271156674504,0.8749720104844644,0.7512807884605761,0.0,0.1268203530576304,-0.8494321398634103,1.1797604345498838,0.0,0.7876560394865161,0.0,1.1907305954258944,0.0,0.2357395749653681,2.3326288600226452,1.1789870154050444,0.0,-1.5797975699643942,0.98396995087995,0.0,0.16359773739789,0.2311382250041774,-0.0834437906122998,-0.5523653443509144,-0.0330082856434703,-0.2710088493917457,0.0,0.0682419503411716,2.5390288827038394,-0.5104335822794749,0.0,0.709667551545249,0.0,0.0,1.5532477836114222,0.495210987649541,-0.2952597286087986,1.436614967476605,0.5154233151669784,0.5394164279508264,1.317448859291907,-1.3967639804935823,-0.3544776045357282,-0.2934846570945905,0.0,-0.395469504951528,0.0707613044776989,1.8427753397423672,-0.6636312379282343,3.0325925545077097,0.0,0.2078902832288671,0.6877211799707813,0.0,1.4991936248451685,-0.0288207475187608,0.0987274804457404,0.0,-1.0565720019244085,0.3813814884614163,1.7873179795559992,-0.5070109187603677,0.0,-0.670455791129206,-0.4668718978235672,0.0,0.0,-1.3206930319840116,0.4355186054105268,-1.2839840941698712,0.0,0.0,0.0,0.0,0.0,0.0979094590047593,-0.9287202791435656,0.0,-0.2987456808097282,1.6882616504818877,-0.0912146380591791,0.7786780406017789,1.572064736906785,0.1313410202078013,0.0,0.0,0.0382239245392219,1.0323796790738824,0.0,1.2242120872974072,0.7927701271846576,-1.6329379442645915,1.7785409097953064,-0.664561441056955,1.4649834524605077,2.3054995946771775,-1.0297437137584575,-1.4512711553474762,0.0,0.0,1.5273403731744506,-1.6735035173395785,0.3395200350948225,1.2699073422324247,0.0,-0.5490818945001466,-2.759040979303438,0.0,0.2573196694436498,0.679094836347338,0.0,1.4216302601497737,0.0,0.0,0.8112257891776598,-1.1218571670621853,0.0,0.0,0.1292755674548534,1.5213637375408915,0.7969338991799845,-0.4200772100435028,0.0,-0.2603137897590394,-0.8531693441522306,0.0,0.0,0.4614503116957408,1.0934141651228746,0.2787493066838781,0.324121952571216,-2.12322541919038,0.0,2.0125993148126,0.2480757665894992,1.0367677584759114,0.2573474426113581,-0.0293163135420876,-0.1826396545750129,1.04798447344308,-0.7488935906966375,0.0,0.1841831939125284,-0.6274097083326023,0.0,1.497168702881713,0.0,0.0,-0.7950699956573161,-1.100431484712825,0.2362337705731562,0.0779407750944184,0.6525299508728131,2.1474956079555194,0.0,0.3506372819772589,0.0,0.1341623275761934,0.1018027513733548,0.0,0.0,0.5718334642443755,0.0,-1.4336696200082697,0.3090477660075624,-0.3807170471369743,0.6888500556714978,0.103309725859081,-0.5092910560435515,0.8763856927470309,-1.460552669996482,0.0,1.7795994137497837,0.0,0.1840396990736209,0.0,0.0,-0.535976018790634,0.0,0.0,0.0,-0.0312209826264149,0.2524284728502849,0.0,0.1231570150511597,-0.5322532351616711,2.11393172775479,3.0626127363940214,0.4900607526552795,0.0,0.0,0.0,0.0,2.472912804804141,0.0,0.0,1.610007800552815,-0.1979915975658542,0.2836268302416222,-0.8111131518072721,3.0174431678997684,0.0,0.8582286937280849,0.4855184087415505,1.1690840096498682,0.0,0.0,-0.3749214046700401,2.0425099525769617,0.0,-0.0166221640302798,2.980270675825174,0.0523257807682931,-0.7318528536174651,3.529253578890137,1.66272847832374,0.93021979569173,0.0,0.3582696873744389,0.0,-1.3606225766457427,-0.3732789860465474,-0.3909223895902736,0.0,-1.5754159887246184,1.0045067779948724,0.4520488498111382,0.0,0.0956427603458713,-0.4516778632967985,0.0,0.0,-1.047102950325293,0.0,-0.5327608232274581,0.7777148289584869,0.5432313731756718,-0.3259020810022722,-0.0621166249306172,0.487774804709415,0.3383191585798897,-0.8779166830472843,0.7545250887740027,-0.7201671664468297,1.593610450777348,0.9348791778329107,0.0,0.7696260505444447,0.0,0.0,-1.053813372303678,0.6756971544369509,-0.7800900505596772,0.0,0.7003628064111607,0.2443227134512564,2.005906040499475,0.0,0.8192121165121828,0.0,0.9915987859261842,-0.6049713042454398,-1.6097300229368237,0.2230612625565067,0.0,0.8235349555022766,-0.4867998767935459,-0.0495769479552202,0.4815946902094679,0.0631209950162012,0.0,0.7522838914925846,0.0,0.0,0.0,0.0,0.0,0.2262065310181763,0.3097108256687064,0.7662030967911131,0.5703841358677738,1.615616826688839,0.5736427182049666,-0.3369212402976044,0.0,0.1978223907082236,0.0,0.0,0.0902926032248531,0.7396979480706143,1.03717914177798,0.0,-1.4261915341395537,-0.7047922209941655,0.5055482816153823,0.875567627805117,0.5852703399163732,0.0,-1.0089659704577654,0.0,0.0,0.7007985094806329,0.0,1.100749075097605,1.3873111036093204,0.0,0.1821003341176595,1.14433804794045,0.5457726784213717,-0.544118225900715,-0.4443834042114334,1.3527212789489638,0.0,0.0,0.8482489782850542,1.0084355041056372,0.5600724241542734,0.0,-0.0779888932913807,-0.8846328688891208,0.2640000762427381,0.0,0.0,-0.2326313639100589,0.037032508424682,2.309559791140739,-0.5594251168522103,0.0996776486923815,-1.605858786978423,0.0,0.0,0.0,-1.9194906158123044,-1.2165272814217496,-0.0417355610206524,-0.317153980282883,0.0,1.0338598115343642,0.6783725464170123,0.0,-0.161975029601768,0.0,0.0,0.0,0.9224103743426546,1.0551216301024708,1.3171548480797166,0.4335203311059507,1.6950524468623207,1.5721109393896524,0.7903174988081895,0.0,0.2811100188626635,0.4297468145183507,0.9261902680514498,-0.3014771711585325,0.7071067811865475,-0.4794817246183117,0.0,1.2348554903652136,1.250332994115309,1.1634202396817117,0.0,-0.0608685093474316,-0.967969250439666,2.058655033095461,0.0,0.2119653030560779,0.0,0.5675246481533857,-0.7089872090607924,-0.2069406373528615,0.0,1.9690290954662295,0.0,-1.3620742485386388,1.5179674583150418,-0.3323240749322685,2.1934782264845305,-0.6918925389506903,0.2995430233767407,-0.9670566382787688,-0.5485075444518887,0.6762673771865625,3.6442494883310417,-1.1617105417267717,0.1263004530574996,0.3889894162560973,0.740912934920254,-0.2021558095095707,-0.3087055506741211,1.4633095800979243,0.0763292367426007,1.0319944692156595,-2.239840935963971,0.4319224713349422,1.0029494883640238,1.7776634057128755,0.4674985400276664,-1.1224774088910892,-1.0924399132632214,0.7544068334367051,0.6693705804904772,-1.5174567710851985,0.3859545715780081,0.0,0.7115231524074702,0.9720579530989912,-0.9370158815871455,0.0,0.1560470440655468,1.7699727354670225,2.6543886665742664,1.519338943168859,0.0,0.0270455309651212,0.6002844902954602,0.0,0.5327721633122334,0.3927198577179827,-0.3551074791859958,1.2885479125218158,0.3558848021819719,2.042032988595053,0.0,0.0,0.0,-1.6214609864641572,1.4798434191444938,0.4456213387043297,1.7980728999136744,0.0,-1.3026574971734024,0.2456875402256303,1.3384974453187926,0.1185252146947721,0.7837839186155414,-1.2448020582061206,0.0,0.0,-0.9604716264178405,-0.4484410806696383,0.0,0.2197660529433349,-0.2181428184277051,-2.8332081567984484,-0.2809046450471428,1.6610476534617895,0.0,-1.2593424825412438,0.0,0.6422507558146119,0.0,0.242804805438462,0.0,-0.1673511842902945,-0.3972756786800835,2.2701437252546532,0.3391941277782946,2.619151950996,0.1861208970665345,1.0051867989164194,-1.24478425137931,0.0,-0.4675514520556309,-0.3147866531271914,-0.9687448395585896,0.8711108498928172,0.7509862262518923,-0.5483177539279371,-0.0958782171286545,0.1013720974813485,-0.0888858596827811,0.0,-0.3533326752503913,0.0,-0.6401842000366208,0.0,-0.043977716236089,1.862068452318932,-0.2904592182449078,0.0,0.2117242017420793,0.0,-1.4679651258890611,1.2770967727639704,0.0
