,0
4618,1.0068097507544225
4619,1.0077262109460923
4620,1.0046416082113658
4621,1.0059606033944182
4622,1.005064863084414
4623,0.9983507760566375
4624,1.0051899990173727
4625,1.003771790370137
4626,1.0013961357897463
4627,0.9991811656694305
4628,1.002691752373973
4629,1.001579626468591
4630,1.0063717244696733
4631,1.0024957513401187
4632,1.0078107128096967
4633,1.0153839519900865
4634,1.0127873372120908
4635,1.0215517653746933
4636,1.0204323827290973
4637,1.0205432260003828
4638,1.0227109198808504
4639,1.0284757825356765
4640,1.0277396179525922
4641,1.0324703375640694
4642,1.035105498034251
4643,1.0292217652654525
4644,1.0302106419635793
4645,1.0288809226537272
4646,1.027955736988885
4647,1.0286842896771518
4648,1.0255467090499695
4649,1.0307194167437006
4650,1.0290276012076636
4651,1.0347271304338082
4652,1.0362988183920745
4653,1.0398599808633502
4654,1.0355610842980854
4655,1.0471232738788498
4656,1.0511475926559415
4657,1.055186846966091
4658,1.0569366699476737
4659,1.0563902986937812
4660,1.0568059898046263
4661,1.058360813694232
4662,1.0591554580063673
4663,1.0611078064365356
4664,1.059736846429464
4665,1.0621464875812152
4666,1.0631910401367664
4667,1.0661955641522654
4668,1.075724094129415
4669,1.0865833071456554
4670,1.0943497632320525
4671,1.0944125198986543
4672,1.0958349810259513
4673,1.0977993885921118
4674,1.1029649442114418
4675,1.1075535098667104
4676,1.1184180570347444
4677,1.1247682185544496
4678,1.1261569244646905
4679,1.1165227528557615
4680,1.1168653591585775
4681,1.109012094146954
4682,1.1032631707464544
4683,1.1063774357817293
4684,1.104532166386981
4685,1.1116882158348054
4686,1.1181568760196627
4687,1.1169063488797875
4688,1.1154447437025075
4689,1.113990583624859
4690,1.1097399758016333
4691,1.1093924295827036
4692,1.117129382960622
4693,1.1134542176648292
4694,1.1172818653371182
4695,1.11516709426662
4696,1.112180310416778
4697,1.1135653661488312
4698,1.115568819013424
4699,1.1131006205535539
4700,1.117927509733128
4701,1.1171339301602423
4702,1.1163101529998327
4703,1.1136050949124692
4704,1.1159564619806572
4705,1.1145822233757605
4706,1.1113979385181008
4707,1.1087743777770975
4708,1.1104395530684734
4709,1.1228052037645166
4710,1.1199206994378237
4711,1.1258342210211127
4712,1.1255488477373163
4713,1.1246053635316609
4714,1.1297436915148165
4715,1.1319993731359095
4716,1.1378802257449205
4717,1.1466749159019216
4718,1.1455744172977
4719,1.1444823136753108
4720,1.1378206562426247
4721,1.1452774441671634
4722,1.145724452465262
4723,1.111130654725944
4724,1.0901271380460276
4725,1.1005266527572872
4726,1.0953535937674086
4727,1.1069686599488113
4728,1.1155780999803335
4729,1.1094654233249812
4730,1.1236438094286978
4731,1.1200101629070296
4732,1.1283062772436534
4733,1.1298194042582992
4734,1.1249381510414886
4735,1.1095320410656262
4736,1.1083860384394684
4737,1.1298978167404028
4738,1.140052212496932
4739,1.1435185459620223
4740,1.1456466312603133
4741,1.1458190076530652
4742,1.1542856775890638
4743,1.1684411035092865
4744,1.1600234115545793
4745,1.162818618535136
4746,1.1601331290992636
4747,1.1530785545211637
4748,1.1483247384722652
4749,1.1511396749631175
4750,1.160961275360175
4751,1.1602211673518104
4752,1.143682477413261
4753,1.1318393129970563
4754,1.135258369693509
4755,1.1335796145950428
4756,1.1492559292912858
4757,1.1628649792752235
4758,1.1613583640098029
4759,1.1755625680790605
4760,1.1723342048941383
4761,1.1562757650196411
4762,1.1521806764413884
4763,1.1497461029105047
4764,1.1500096509513558
4765,1.1518347944910663
4766,1.1535723073533697
4767,1.1621577235511464
4768,1.1565690884030178
4769,1.1358940485236035
4770,1.1320491414634224
4771,1.131889628105485
4772,1.119602633382594
4773,1.1084474417855308
4774,1.078052555493167
4775,1.0938756014510922
4776,1.1068840832835007
4777,1.1052384880359365
4778,1.1092982144946149
4779,1.1073632925213899
4780,1.0999687875335267
4781,1.1111294419516273
4782,1.0909331442722034
4783,1.0811780829849764
4784,1.0529279941056282
4785,1.0515775219420014
4786,1.0465234571931263
4787,1.0490270941047302
4788,1.0603754185069494
4789,1.0519466917351874
4790,1.042810896084762
4791,1.0471282657155538
4792,1.0504170995332505
4793,1.058193416574681
4794,1.0493614887888008
4795,1.0442008681206698
4796,1.0377979972691918
4797,1.0382202850472588
4798,1.0265950357509581
4799,1.0330855252259281
4800,1.0412834312457968
4801,1.0454981630895916
4802,1.0471674325687528
4803,1.0411491454809985
4804,1.0363127889815302
4805,1.0372813126726461
4806,1.0301047916253605
4807,1.0335765892502644
4808,1.0389657411979696
4809,1.0343846464202484
4810,1.048666771971574
4811,1.0539513717187017
4812,1.0577707551043294
4813,1.05915540361572
4814,1.0617124519310666
4815,1.0591839092116302
4816,1.058765547001398
4817,1.0578840418429967
4818,1.0515104049630686
4819,1.060755569065768
4820,1.0661679134056774
4821,1.0646631565933793
4822,1.0625076909707618
4823,1.0576127627423353
4824,1.0561733319613134
4825,1.0614056568052268
4826,1.055948529416533
4827,1.0563522860550356
4828,1.0592104061623722
4829,1.061670410803118
4830,1.0651490224066371
4831,1.051762885174109
4832,1.0465118278737076
4833,1.0421760280907937
4834,1.0345722023557173
4835,1.0344601237878934
4836,1.0455424227802823
4837,1.0469134151042134
4838,1.0488732203809408
4839,1.0549835028037318
4840,1.0614536684520521
4841,1.0595032593914202
4842,1.0547040347953558
4843,1.0663200750298425
4844,1.0673700597210385
4845,1.0735410670969794
4846,1.0752913014830856
4847,1.0770993383831111
4848,1.0798268380879412
4849,1.087102738214481
4850,1.0884873206179353
4851,1.093180161592941
4852,1.1023222962588106
4853,1.1073536883488202
4854,1.1078724654520027
4855,1.1217099372638701
4856,1.1174685020353923
4857,1.1166674543016348
4858,1.117882658689693
4859,1.1190981115896437
4860,1.1193911439385411
4861,1.1221099206837841
4862,1.1207411336952853
4863,1.128930299078675
4864,1.1199496063905539
4865,1.1061475652660429
4866,1.104988861220503
4867,1.098002960561845
4868,1.1006716348437222
4869,1.0860092813924358
4870,1.0960569356218552
4871,1.101683022278466
4872,1.1076604012171507
4873,1.1021390715957582
4874,1.1065013980508274
4875,1.1042732963327406
4876,1.1000578261461176
4877,1.08588064216031
4878,1.0835019107371968
4879,1.0743975813024726
4880,1.075483817256154
4881,1.0765315596165532
4882,1.0787509967878302
4883,1.0871057210213502
4884,1.0987959098843987
4885,1.1092968884392305
4886,1.1133317554130753
4887,1.1113824051799268
4888,1.1022308170701838
4889,1.1145279254806255
4890,1.1099599727998524
4891,1.1228814396280877
4892,1.1247396052955787
4893,1.1216371179131441
4894,1.1274077082280165
4895,1.128953765330679
4896,1.1376802650622508
4897,1.130386139004471
4898,1.1289657306734522
4899,1.1215276885308578
4900,1.120828685459856
4901,1.1170090530045977
4902,1.1212927088040412
4903,1.1301016229624246
4904,1.1293946191216808
4905,1.131968405106903
4906,1.1324741663045508
4907,1.1313691604319498
4908,1.1285540253315622
4909,1.1316565543446906
4910,1.1360041549356006
4911,1.1363827364293062
4912,1.1384054896013025
4913,1.1325079135564462
4914,1.1347000118498307
4915,1.1333250483804385
4916,1.1310909438415249
4917,1.1310792960353673
4918,1.1413913667464561
4919,1.1410876128490148
4920,1.1345324193698862
4921,1.1387278552633455
4922,1.141923899567744
4923,1.1437022154849128
4924,1.1380774411676216
4925,1.1200784085145756
4926,1.118118344137791
4927,1.09715039548304
4928,1.1133416051896914
4929,1.1163404952697598
4930,1.1408197599640542
4931,1.1279103031055508
4932,1.1218880272057916
4933,1.1358664964996803
4934,1.112568474388015
4935,1.1266556220040245
4936,1.1331714434181193
4937,1.142734997336638
4938,1.1308288085008738
4939,1.133501977265122
4940,1.1419144396008174
4941,1.1256465244584912
4942,1.1391207627068678
4943,1.1428573440099372
4944,1.1481359017446653
4945,1.1478768335357734
4946,1.1468027569295514
4947,1.1579250887905115
4948,1.1628343817120121
4949,1.148497946643359
4950,1.1547024699539088
4951,1.1468765999213426
4952,1.1518957127294003
4953,1.1530785525841296
4954,1.154075854660024
4955,1.1630660619722442
4956,1.163163470110375
4957,1.1629312606605346
4958,1.1634749049415225
4959,1.1761334918614135
4960,1.1685568973945948
4961,1.1735344805468324
4962,1.1697381626363847
4963,1.1684683107277907
4964,1.1692499355726966
4965,1.1724653938009988
4966,1.1702836326511168
4967,1.1641929215712674
4968,1.1405872574137994
4969,1.1454091438745218
4970,1.157343247608313
4971,1.150433591198765
4972,1.137911937776671
4973,1.142851899809346
4974,1.1376106627489038
4975,1.1289845433135455
4976,1.1288653673293474
4977,1.130406559472107
4978,1.1294602541617236
4979,1.1351464348063613
4980,1.1297362833753066
4981,1.1188125242770817
4982,1.1278263271460514
4983,1.12853943304974
4984,1.1222824394904496
4985,1.117474141978141
4986,1.1137341382641592
4987,1.1084120083596058
4988,1.1103818886617387
4989,1.1130804655651783
4990,1.1181912704108368
4991,1.1176790959477914
4992,1.1187110212115279
4993,1.1197390806254184
4994,1.1244690277791771
4995,1.1272116142162687
4996,1.1284128084977265
4997,1.1262201181222606
4998,1.135163270625132
4999,1.136905166787724
5000,1.1417216458373052
5001,1.1477081729397174
5002,1.1486396337588514
5003,1.146013856942728
5004,1.1441707083438009
5005,1.1497596573743694
5006,1.155313215384979
5007,1.1611411557527798
5008,1.1620039035739977
5009,1.1581816955275386
5010,1.1607800648707245
5011,1.1535742321149367
5012,1.1587409125940535
5013,1.1573820787243263
5014,1.16833048142121
5015,1.1626121755553875
5016,1.1568103631086806
5017,1.1608183715888485
5018,1.1644513632420697
5019,1.1669011577554764
5020,1.1701329942201992
5021,1.168332817022916
5022,1.162672304992138
5023,1.167664346878857
5024,1.1751290549334565
5025,1.1798720812888848
5026,1.1761544822884973
5027,1.1797435829797251
5028,1.1828284438762469
5029,1.1740287660432178
5030,1.1774397161930994
5031,1.182611679879958
5032,1.1780418475506607
5033,1.179917521628812
5034,1.1742475035497433
5035,1.1736965024292663
5036,1.1871376876089683
5037,1.1850256852809302
5038,1.189748402365428
5039,1.193417918268503
5040,1.1942723699354107
5041,1.1959425033745692
5042,1.1926264726001783
5043,1.1893387244802107
5044,1.1939112034259407
5045,1.1916639702746066
5046,1.1869552479428476
5047,1.1763542921009638
5048,1.1699092538969045
5049,1.1657310254096505
5050,1.1901454607511055
5051,1.1848287801191455
5052,1.1975780582137387
5053,1.2060691181571743
5054,1.2049844423622582
5055,1.2116996199640475
5056,1.2057622346969352
5057,1.2155674377883143
5058,1.2132505423861826
5059,1.2126301523297838
5060,1.208937340173452
5061,1.2055478728301257
5062,1.2022499115626304
5063,1.20878917658117
5064,1.20165558024002
5065,1.2005390591209242
5066,1.1871544638606746
5067,1.1673560684582003
5068,1.1654358876838984
5069,1.1274845899635961
5070,1.1097469233858175
5071,1.1253416391182767
5072,1.118930185625117
5073,1.1183081516580098
5074,1.082814725437221
5075,1.0599364013091976
5076,1.0307409590326368
5077,1.061932217998442
5078,1.0491417437675554
5079,0.9560669940261828
5080,0.950063448257539
5081,0.9489821873417115
5082,0.9650347064367836
5083,0.9497084533192058
5084,0.9260108225194285
5085,0.8692433199238923
5086,0.8586603049105809
5087,0.8487762428308385
5088,0.8529295286203544
5089,0.8565936907387998
5090,0.8082395551519131
5091,0.855733192157905
5092,0.8852951169211966
5093,0.8902342223935867
5094,0.9263478207343401
5095,0.9125908932424631
5096,0.9447638654716557
5097,0.9081646101472799
5098,0.8989742442948677
5099,0.8706430654864022
5100,0.8924105828267929
5101,0.9404464286739492
5102,0.9358999822728143
5103,0.944189637462183
5104,0.9430684715201466
5105,0.9194712897173231
5106,0.915801859500245
5107,0.9527397802302613
5108,0.9576895017126442
5109,0.9824359547398948
5110,0.9524624188533439
5111,0.9402899647887419
5112,0.9738908966520432
5113,0.9673051698913591
5114,0.9601672198798487
5115,0.9766252882039186
5116,1.0052418636034748
5117,0.9997388580100124
5118,0.9983929669086914
5119,1.0094334752630105
5120,1.0187589554305168
5121,1.0079031083298944
5122,1.0039484166379677
5123,0.9962145418229925
5124,0.9358140158997945
5125,0.9573260249504496
5126,0.9581912429009894
5127,0.9845155714802314
5128,0.9800306850654285
5129,0.9826390549634213
5130,0.9871148569432182
5131,0.998377380127212
5132,1.007669435620137
5133,1.0018472106798815
5134,1.0115028113736861
5135,1.0080107522933084
5136,1.0101862669335813
5137,1.005648065328084
5138,1.0117505607860138
5139,1.0081996376621596
5140,1.0268568053239981
5141,1.048638350439353
5142,1.0098317158871655
5143,1.0003965215294264
5144,1.0159412670208752
5145,1.0283134454088574
5146,1.030116454291862
5147,1.0400720010322997
5148,1.0190142280003927
5149,1.022332069848659
5150,1.027036932776304
5151,1.0133454890791864
5152,1.0264637002929191
5153,1.0011259799069658
5154,0.9881386540849061
5155,1.0053021681699765
5156,1.0166238567351422
5157,1.01764103151014
5158,1.0095337401666353
5159,1.0144513852055925
5160,0.991837100498768
5161,0.9893192730139789
5162,0.9882245386017608
5163,0.982352845115942
5164,0.9923458925216354
5165,0.9940025863825948
5166,0.9898065919299734
5167,1.0101817492944136
5168,1.0162555167704757
5169,1.0149797513781607
5170,1.0283317251057842
5171,1.006964494688229
5172,1.0096348114737197
5173,1.0223697444018818
5174,1.0165638161517867
5175,1.0338337009526404
5176,1.0395465213977597
5177,1.055485492698196
5178,1.0415848420932174
5179,1.045014957968684
5180,1.0965485858487312
5181,1.1105331779978531
5182,1.1210089761638207
5183,1.1262185715419084
5184,1.133564618866468
5185,1.140595477475876
5186,1.1445817329664953
5187,1.1481762165392833
5188,1.1361605476589403
5189,1.136301098213742
5190,1.1197527982797846
5191,1.1225338243509915
5192,1.1298588091722466
5193,1.149576055412201
5194,1.1544527363968393
5195,1.1564702750412055
5196,1.1616345184388437
5197,1.1770828715456159
5198,1.1784418544094066
5199,1.1867732173185548
5200,1.1987772455458734
5201,1.1811983593694761
5202,1.1904912795743268
5203,1.180678752622836
5204,1.1888004149360976
5205,1.1752605021695837
5206,1.1662984156493739
5207,1.154986868826518
5208,1.1471606710061348
5209,1.1498555804033381
5210,1.1343674095201628
5211,1.1359266870779545
5212,1.1239043210916708
5213,1.1161144816248862
5214,1.088924149063041
5215,1.098593958281746
5216,1.094679457447596
5217,1.0989757931322752
5218,1.0852843971885056
5219,1.0819660324657796
5220,1.0677187055586805
5221,1.063734012357721
5222,1.0749257007018997
5223,1.07328666831354
5224,1.0786413850523777
5225,1.0866043463028796
5226,1.0947842319554801
5227,1.1032569469168183
5228,1.1152957468577773
5229,1.1195145237178592
5230,1.1241600299733967
5231,1.1129709104782208
5232,1.1020273778565355
5233,1.107968224839017
5234,1.1063410440811012
5235,1.1128519503875833
5236,1.1237360380017856
5237,1.1046775237432125
5238,1.114941947613004
5239,1.0760900153586392
5240,1.0728279920857209
5241,1.0841535677434895
5242,1.0862198101876368
5243,1.1027980576267613
5244,1.1003506363743782
5245,1.0984077649994097
5246,1.098405556096541
5247,1.1211980250939455
5248,1.1297047190251344
5249,1.1545900840202983
5250,1.1522921877937893
5251,1.1388322453785242
5252,1.1154742692495916
5253,1.10674920459782
5254,1.084806608850789
5255,1.0889840517101932
5256,1.0883567281324142
5257,1.060735881478414
5258,1.0676798040425555
5259,1.0617754023144785
5260,1.0571838545167906
5261,1.0598513425257778
5262,1.0743894605853321
5263,1.0726820326283086
5264,1.0686027454437907
5265,1.0762412737756295
5266,1.074038989610541
5267,1.0702116343789203
5268,1.065181276744961
5269,1.052404355196403
5270,1.073715276565265
5271,1.0758259841741762
5272,1.090058695986746
5273,1.075949312353661
5274,1.077286777860465
5275,1.0824652425638277
5276,1.0827399134283497
5277,1.0875064717740022
5278,1.095614963215166
5279,1.1007867543970542
5280,1.1178200077657137
5281,1.1160493643761131
5282,1.1189727043840663
5283,1.1245744969345892
5284,1.0972842127469005
5285,1.1034294234049817
5286,1.1063528379597225
5287,1.1122502506644898
5288,1.126975928897951
5289,1.1292941046155152
5290,1.1384255290815626
5291,1.1431396831928753
5292,1.1513335620724618
5293,1.1312288491342164
5294,1.1305261647303937
5295,1.1342882655332083
5296,1.1327832889625966
5297,1.128066485743357
5298,1.1274023753957108
5299,1.1253081155548093
5300,1.1056673048945738
5301,1.1169302610294556
5302,1.0957741948590873
5303,1.1029522783098495
5304,1.1185437827300742
5305,1.1235189203021436
5306,1.1324006921651948
5307,1.137766275556758
5308,1.1402587171834357
5309,1.1392670555136613
5310,1.135724822590895
5311,1.1320264370092379
5312,1.144463375802146
5313,1.1488845657301532
5314,1.1436089191976153
5315,1.1493626639028325
5316,1.165806769593458
5317,1.1596367075428748
5318,1.157492715508261
5319,1.1630387212897195
5320,1.1505088298025348
5321,1.1371816947874165
5322,1.151111689903086
5323,1.1560048376146492
5324,1.1555851449695913
5325,1.1432869006398487
5326,1.1552438753735672
5327,1.1607558227743093
5328,1.164738468899738
5329,1.1707325315121393
5330,1.1601064305907038
5331,1.1523826512072013
5332,1.1577272111991401
5333,1.1545813254277824
5334,1.1550045234549147
5335,1.151459825419669
5336,1.140386749485327
5337,1.1309191019906601
5338,1.1387997628423103
5339,1.1447297653331217
5340,1.150360106921387
5341,1.172120062345611
5342,1.1770725333366043
5343,1.1744047147011991
5344,1.1703956539482734
5345,1.1702504928134785
5346,1.1820235766247291
5347,1.182695304810853
5348,1.1910025118386776
5349,1.1938615197477929
5350,1.1984669152391818
5351,1.1972319123180322
5352,1.1907699168792671
5353,1.184389542329996
5354,1.1881558972886876
5355,1.1909196976950225
5356,1.1920773244287217
5357,1.1826042725754702
5358,1.189055589727727
5359,1.1840188882579405
5360,1.1874366824272427
5361,1.1815987443168652
5362,1.1800630254747142
5363,1.177328946647215
5364,1.1865651251003264
5365,1.1814708241080152
5366,1.1884704801706043
5367,1.1821387225663758
5368,1.1747745890794006
5369,1.181212163485345
5370,1.1909382012992604
5371,1.1949852207689093
5372,1.1809620786854487
5373,1.170465158254874
5374,1.1760995263298173
5375,1.1691103961943203
5376,1.1609217086596055
5377,1.1544592810139036
5378,1.151284693985649
5379,1.1602576635139428
5380,1.1619134785775613
5381,1.1662896365714952
5382,1.16615747110959
5383,1.170876067300061
5384,1.178221727841506
5385,1.1738734411982257
5386,1.171811808350198
5387,1.1750599957994756
5388,1.1855463168324052
5389,1.1967199626590426
5390,1.1928628791132954
5391,1.1848739111841493
5392,1.1839316042678047
5393,1.1893336341932272
5394,1.1937681103529616
5395,1.1924234222665062
5396,1.1915925999704708
5397,1.1880860955797998
5398,1.1844209707080702
5399,1.1663910274912568
5400,1.1786611626330021
5401,1.183536887863306
5402,1.1899881502337617
5403,1.1971050452240424
5404,1.1970963241994255
5405,1.1947920222404653
5406,1.1923739814802277
5407,1.2007463083065617
5408,1.2059296354789664
5409,1.2155877229383107
5410,1.2114901852774709
5411,1.2188874929730353
5412,1.2170935030214591
5413,1.2357415946647898
5414,1.2394397748259276
5415,1.2413687896441552
5416,1.2540015419150516
5417,1.250215514562598
5418,1.2342532184895918
5419,1.2179369847126233
5420,1.2208771099002709
5421,1.2285204681137125
5422,1.232165012850891
5423,1.2418236400766083
5424,1.2457289370156943
5425,1.2434897976896897
5426,1.2399762514473553
5427,1.248788188253702
5428,1.25144169732215
5429,1.2386953382402042
5430,1.2408918924332917
5431,1.2333306148118588
5432,1.254977808798643
5433,1.2545606250339212
5434,1.2698751881682984
5435,1.2761897104905666
5436,1.2749707047159409
5437,1.2795331460470023
5438,1.289525451747458
5439,1.29965914922934
5440,1.2898105986779482
5441,1.2752397873656807
5442,1.2803528943497822
5443,1.2782282534956588
5444,1.2772375518641028
5445,1.2714190000194776
5446,1.2723058355671044
5447,1.2654172733632367
5448,1.2718838581003133
5449,1.27890216211686
5450,1.2812384420232157
5451,1.2847583432365326
5452,1.2863639597893046
5453,1.2877650287400908
5454,1.2883665757200677
5455,1.2943273221530933
5456,1.2881165751650128
5457,1.2812299617472571
5458,1.2927945443744453
5459,1.2805556442805133
5460,1.2858985433609604
5461,1.281459002463995
5462,1.2711413745765185
5463,1.250330119211691
5464,1.2450708185094002
5465,1.2502520249505413
5466,1.2573938718420772
5467,1.255963745644749
5468,1.2539556174674749
5469,1.2369609060778093
5470,1.2348608168466202
5471,1.2250470450355542
5472,1.2287072819016054
5473,1.2312126119235205
5474,1.2400233501299125
5475,1.2551799777120938
5476,1.2512225231739913
5477,1.2586378588040406
5478,1.2588620124059051
5479,1.2615737287429263
5480,1.2620926102503496
5481,1.2696639188080607
5482,1.2657110556802569
5483,1.2645633242565286
5484,1.2768752536176446
5485,1.292245304801102
5486,1.2804317102916698
5487,1.28653021856549
5488,1.2855979842263203
5489,1.2954404431062871
5490,1.3056844618485661
5491,1.3203805090340592
5492,1.3231656264427498
5493,1.3328076915191565
5494,1.3291468107723532
5495,1.3334530482709972
5496,1.3373996971316224
5497,1.3517714317424925
5498,1.3454732007767942
5499,1.348184531419185
5500,1.3454284735361874
5501,1.3464319476403275
5502,1.3440957524140758
5503,1.3490979668090992
5504,1.346966860638637
5505,1.3424734837136503
5506,1.339477972529462
5507,1.3337209955818856
5508,1.3435965338125884
5509,1.3536045065061226
5510,1.352171211847752
5511,1.3160604507590143
5512,1.3286365521883174
5513,1.321023420887117
5514,1.3177079107882343
5515,1.3264097005231164
5516,1.3221494737467263
5517,1.3478153617599007
5518,1.3702391813174235
5519,1.373860185140197
5520,1.3696598446141348
5521,1.3856698075828158
5522,1.3800220465615047
5523,1.3745907036418283
5524,1.383861511632536
5525,1.379896516300439
5526,1.3608921256301774
5527,1.3421868949893396
5528,1.3471654040718744
5529,1.3519093096188657
5530,1.3642992129855442
5531,1.4141352011843056
5532,1.4276379583829935
5533,1.428448079568351
5534,1.4395789914272126
5535,1.4455926636997374
5536,1.452978304796309
5537,1.4720446555893034
5538,1.472513246326218
5539,1.4801763584833967
5540,1.4778863519570518
5541,1.4799926901320544
5542,1.4781735709538804
5543,1.4794160780233292
5544,1.4754241237692223
5545,1.4775900634299393
5546,1.4738575244584524
5547,1.476110889222706
5548,1.465860308614889
5549,1.4256266249654754
5550,1.4185305619904385
5551,1.4132514379058443
5552,1.4133266853460735
5553,1.419981092779262
5554,1.4426592646993022
5555,1.4426729846681543
5556,1.4485244100624586
5557,1.4589187537777117
5558,1.4698551891258222
5559,1.4658353304499123
5560,1.4808610232347532
5561,1.477949616600898
5562,1.4553732425947459
5563,1.4624160970500995
5564,1.4592157909478465
5565,1.4613315918566845
5566,1.4601471862225175
5567,1.465439427421594
5568,1.4820534484132872
5569,1.49469493561575
5570,1.5006034548368086
5571,1.4852585694482339
5572,1.4643227455040488
5573,1.4955485585691497
5574,1.4882336055028793
5575,1.4957210482150995
5576,1.5142900030927415
5577,1.522361786598139
5578,1.5335632779951873
5579,1.5314369008436397
5580,1.5152039527023375
5581,1.5044954100537693
5582,1.5076270263437466
5583,1.4945852929921162
5584,1.4747156294757546
5585,1.4700059107498258
5586,1.4759074109866583
5587,1.4969627688603433
5588,1.497429861989753
5589,1.5188559628086595
5590,1.528239523956073
5591,1.5272564417180183
5592,1.5383736811529862
5593,1.556484421684093
5594,1.5519019278520219
5595,1.5601962881199631
5596,1.5728153624215442
5597,1.5676447994319718
5598,1.5825320637108087
5599,1.5745831737786342
5600,1.5618250637198425
5601,1.5712557320140639
5602,1.5842173426897386
5603,1.5956212675236487
5604,1.5871921265615099
5605,1.6046519048537495
5606,1.6043224558566629
5607,1.6121169759585723
5608,1.6037940418552115
5609,1.6190380343383377
5610,1.7002609323343796
5611,1.7018711274673266
5612,1.6730233366748568
5613,1.6832308251562245
5614,1.668231708342956
5615,1.6780777431408131
5616,1.6867537402837383
5617,1.6479335592061317
5618,1.6363226997971225
5619,1.639434637202846
5620,1.6835960649562824
5621,1.6887789013080547
5622,1.6875792992167553
5623,1.6760790735106965
5624,1.650334908373038
5625,1.6697013869799844
5626,1.6720646048531953
5627,1.6967423585814454
5628,1.6993999125463686
5629,1.7019926787127013
5630,1.6661146485799427
5631,1.6491103229790531
5632,1.662134121449281
5633,1.7089016519652314
5634,1.7370133907569065
5635,1.7679040678561713
5636,1.7697430676114552
5637,1.7889567730871172
5638,1.7967269100229843
5639,1.7881094285129664
5640,1.7806329721379583
5641,1.778248052828344
5642,1.762735888114246
5643,1.8645862192564275
5644,1.8706470787484792
5645,1.8532416590557932
5646,1.8317926880028559
5647,1.8131720299619554
5648,1.7612632712060652
5649,1.7515043597977926
5650,1.739150347424327
5651,1.7307017295273843
5652,1.7303393495513437
5653,1.737720595156312
5654,1.742682951269835
5655,1.7741995167633156
5656,1.773774079972706
5657,1.7759947487712513
5658,1.7707340508442784
5659,1.7860930288590011
5660,1.833449632480484
5661,1.7982074365601506
5662,1.789892239327848
5663,1.7858443417155325
5664,1.782520345799662
5665,1.777302329872653
5666,1.7720687884522686
5667,1.7560797100645231
5668,1.746109495417561
5669,1.771467059524638
5670,1.764959991211223
5671,1.810635189751101
5672,1.8087888397185703
5673,1.804026914386774
5674,1.8041126187737815
5675,1.8202313615280001
5676,1.8323110270819667
5677,1.8533453967487248
5678,1.8800979074718691
5679,1.8985194572785238
5680,1.898466026680866
5681,1.8777030458434214
5682,1.8871193357357776
5683,1.872698411990869
5684,1.874277643494232
5685,1.8666683776079696
5686,1.8668464617535716
5687,1.8898879203927128
5688,1.8885183155238683
5689,1.9124132154751716
5690,1.9331477201002754
5691,1.9430216735043706
5692,1.9391497873225498
5693,1.945540859049878
5694,1.9407947733889346
5695,1.9128069239646297
5696,1.9175747974924997
5697,1.9160702605878577
5698,1.9215058160045022
5699,1.8845682689212606
5700,1.8796491113108247
5701,1.8667896578129037
5702,1.8630081168629584
5703,1.8717112286949662
5704,1.8612320914743765
5705,1.8701464026304302
5706,1.896805541608026
5707,1.9155231743314018
5708,1.9145142594402977
5709,1.9093307535417021
5710,1.900327191379198
5711,1.9081566414075728
5712,1.8970574744773243
5713,1.911219139716956
5714,1.9102611047335392
