Date,Close,log_returns
2000-01-03,44.828125,
2000-01-04,46.625,0.039301145342286764
2000-01-05,42.984375,-0.0813002003990769
2000-01-06,41.65625,-0.03138526018592061
2000-01-07,52.1875,0.22539158523209216
2000-01-10,55.125,0.05476033115593576
2000-01-11,54.3125,-0.014848930741399244
2000-01-12,51.5,-0.05317259535592033
2000-01-13,68.625,0.2870750921600042
2000-01-14,65.90625,-0.04042362215064664
2000-01-18,65.03125,-0.013365354085140151
2000-01-19,69.9375,0.07273406247823615
2000-01-20,72.859375,0.04092922737650502
2000-01-21,78.5625,0.07536327290181727
2000-01-24,69.03125,-0.12933518573007557
2000-01-25,64.6875,-0.06499131716070237
2000-01-26,67.9375,0.04902018142173995
2000-01-27,69.46875,0.022288846283041768
2000-01-28,64.25,-0.0780952873891409
2000-01-31,54.875,-0.1577238523799938
2000-02-01,55.9375,0.019177124639738637
2000-02-02,61.9375,0.10189081605513271
2000-02-03,72.5,0.15746074977042238
2000-02-04,67.5,-0.07145896398214498
2000-02-07,70.0,0.03636764417087479
2000-02-08,68.5,-0.02166149678117942
2000-02-09,79.5,0.14892327639210665
2000-02-10,95.046875,0.17861316930074722
2000-02-11,91.28125,-0.04042479137301907
2000-02-14,93.46875,0.02368175624220711
2000-02-15,97.71875,0.04446629882789331
2000-02-16,108.5,0.10465671832239952
2000-02-17,138.0625,0.24095630819982172
2000-02-18,133.46875,-0.033839113138596014
2000-02-22,112.53125,-0.17063640719259132
2000-02-23,126.0,0.11305094610232923
2000-02-24,131.0,0.03891541624967362
2000-02-25,140.25,0.06822922120165424
2000-02-28,136.90625,-0.02413015938863375
2000-02-29,137.78125,0.006370897544039251
2000-03-01,119.96875,-0.1384359903571399
2000-03-02,111.46875,-0.07348700964190615
2000-03-03,123.0,0.09844007281325251
2000-03-06,119.875,-0.02573482216881519
2000-03-07,112.4453125,-0.06398254086054866
2000-03-08,110.5625,-0.01688602042304949
2000-03-09,103.0,-0.07085198369036833
2000-03-10,101.625,-0.013439420361661158
2000-03-13,98.5,-0.031233019689931495
2000-03-14,71.75,-0.3168686935383127
2000-03-15,62.9375,-0.1310456841609495
2000-03-16,73.1875,0.15088247087915513
2000-03-17,68.4375,-0.06710372134711613
2000-03-20,54.0625,-0.23578013531872186
2000-03-21,59.265625,0.09188867363712902
2000-03-22,62.125,0.0471190260875658
2000-03-23,55.59375,-0.11107769955068426
2000-03-24,53.6875,-0.03489058512163441
2000-03-27,54.375,0.012724289664374073
2000-03-28,51.65625,-0.05129329438755058
2000-03-29,41.25,-0.2249600822406077
2000-03-30,39.8125,-0.035470179448307826
2000-03-31,43.71875,0.09359613853337255
2000-04-03,41.0625,-0.06268177562092536
2000-04-04,40.21875,-0.020761991448429128
2000-04-05,47.3125,0.16244122640126749
2000-04-06,54.25,0.13682846122290132
2000-04-07,50.0,-0.08157998699242287
2000-04-10,45.625,-0.0915671935254905
2000-04-11,39.625,-0.1409955797052109
2000-04-12,38.65625,-0.024751762604683293
2000-04-13,43.0,0.1064916461008011
2000-04-14,37.375,-0.14019808398271194
2000-04-17,38.46875,0.02884419167387639
2000-04-18,42.75,0.10552297199804225
2000-04-19,43.0,0.005830920310793144
2000-04-20,38.53125,-0.10973051532894469
2000-04-24,36.625,-0.050738533027386346
2000-04-25,40.25,0.09437893652734093
2000-04-26,35.75,-0.11855973472455571
2000-04-27,35.5,-0.007017572658646535
2000-04-28,38.5,0.08112554481236853
2000-05-01,43.8125,0.1292609235010702
2000-05-02,38.28125,-0.1349589446157081
2000-05-03,38.6875,0.010556330265713959
2000-05-04,40.21875,0.03881675435158526
2000-05-05,45.46875,0.12269197200946624
2000-05-08,43.0859375,-0.0538286090378807
2000-05-09,38.5546875,-0.11111897982002093
2000-05-10,35.9375,-0.07029636939039562
2000-05-11,34.4375,-0.04263523164443596
2000-05-12,34.375,-0.001816530926397894
