Date,Close,log_returns
2020-03-19,11.393549919128418,
2020-03-20,12.105647087097168,0.06062464643496419
2020-03-23,10.95679759979248,-0.09971199612029566
2020-03-24,11.108709335327148,0.01376937644125738
2020-03-25,12.770271301269531,0.13939048955848932
2020-03-26,14.669196128845215,0.13862987868651305
2020-03-27,13.814682006835938,-0.06001785356333177
2020-03-30,15.096452713012695,0.08872785640781287
2020-03-31,16.37822914123535,0.08149316498991364
2020-04-01,14.289409637451172,-0.13643428344096276
2020-04-02,12.60886001586914,-0.1251189353960975
2020-04-03,16.064905166625977,0.24223734673813288
2020-04-06,14.659699440002441,-0.09153489524376654
2020-04-07,14.479300498962402,-0.012382116494127137
2020-04-08,13.539336204528809,-0.06712083620192162
2020-04-09,14.033053398132324,0.03581626243863927
2020-04-13,13.282979965209961,-0.05493199009857636
2020-04-14,13.169046401977539,-0.008614407547861897
2020-04-15,12.684819221496582,-0.03746316470871946
2020-04-16,12.238571166992188,-0.03581340604225882
2020-04-17,13.045614242553711,0.06385946836856918
2020-04-20,13.719730377197266,0.05038296638099978
2020-04-21,13.947602272033691,0.01647264305647604
2020-04-22,14.042550086975098,0.006784398878005763
2020-04-23,14.92555046081543,0.06098252816388554
2020-04-24,15.428765296936035,0.03315910313688327
2020-04-27,15.950969696044922,0.03328597984101844
2020-04-28,16.1408634185791,0.011834533612749368
2020-04-29,16.748517990112305,0.03695561916851902
2020-04-30,16.814979553222656,0.003960353052716098
2020-05-01,15.922486305236816,-0.05453778603285394
2020-05-04,15.571185111999512,-0.022310245131863363
2020-05-05,15.162917137145996,-0.02656931304456783
2020-05-06,15.466744422912598,0.019839412897121014
2020-05-07,15.580678939819336,0.007339419250249707
2020-05-08,17.432130813598633,0.11228348469100466
2020-05-11,17.42263412475586,-0.0005449291707788996
2020-05-12,16.900432586669922,-0.03043095421961696
2020-05-13,15.609162330627441,-0.07948114771404854
2020-05-14,15.713603019714355,0.006668700861621047
2020-05-15,15.865519523620605,0.009621399430715778
2020-05-18,16.663068771362305,0.0490466487135931
2020-05-19,16.871950149536133,0.01245766880758931
2020-05-20,17.783430099487305,0.052614641915294046
2020-05-21,18.4670467376709,0.03772075587508301
2020-05-22,18.08725929260254,-0.02078010240841374
2020-05-26,18.524009704589844,0.02385992858390533
2020-05-27,18.979755401611328,0.02430519342275358
2020-05-28,18.609464645385742,-0.01970260273351337
2020-05-29,19.435495376586914,0.04343074966946484
2020-06-01,20.71727180480957,0.06386668620017225
2020-06-02,20.280521392822266,-0.021306850972291385
2020-06-03,21.09705352783203,0.03947249940255415
2020-06-04,21.533809661865234,0.02049085489556093
2020-06-05,22.369333267211914,0.038066727888299796
2020-06-08,23.138399124145508,0.03380256689913932
2020-06-09,22.037025451660156,-0.048769523365109875
2020-06-10,21.078067779541016,-0.04449095565826718
2020-06-11,19.995677947998047,-0.052716910559548864
2020-06-12,20.45142364501953,0.022536348358750628
2020-06-15,20.859691619873047,0.019766170180799722
2020-06-16,20.954635620117188,0.004541226401479823
2020-06-17,20.185569763183594,-0.03739191157597888
2020-06-18,20.17607879638672,-0.00047029629911179565
2020-06-19,20.365968704223633,0.009367622414193913
2020-06-22,21.590774536132812,0.058400811565720114
2020-06-23,21.25846290588379,-0.015511048163490884
2020-06-24,20.71727180480957,-0.025787331412699767
2020-06-25,20.507619857788086,-0.010171221609228613
2020-06-26,19.983491897583008,-0.025889989862025613
2020-06-29,21.07939338684082,0.05338941894500209
2020-06-30,21.174686431884766,0.004510485473118348
2020-07-01,21.546342849731445,0.01739966478239464
2020-07-02,21.83222770690918,0.013181116513388597
2020-07-06,23.071075439453125,0.05519247414768951
2020-07-07,22.880481719970703,-0.008295466975879445
2020-07-08,22.861421585083008,-0.0008333774772648995
2020-07-09,22.78518295288086,-0.0033403887918630787
2020-07-10,23.719078063964844,0.040169251703701385
2020-07-13,23.137779235839844,-0.024812959552456642
2020-07-14,23.96685218811035,0.03520497047361057
2020-07-15,25.205698013305664,0.050398363756895756
2020-07-16,25.358171463012695,0.0060309431788517645
2020-07-17,25.234285354614258,-0.004897423995826772
2020-07-20,25.16757583618164,-0.0026471069047968396
2020-07-21,25.320049285888672,0.0060400509188350765
2020-07-22,25.34864044189453,0.0011285533213516554
2020-07-23,26.063358306884766,0.027805334539494967
2020-07-24,25.329580307006836,-0.028557536787511165
2020-07-27,25.01510238647461,-0.012493156932531526
2020-07-28,24.84357261657715,-0.0068806660675333736
2020-07-29,25.901351928710938,0.041696093495508894
2020-07-30,25.6345272064209,-0.010355003581122332
2020-07-31,25.958532333374023,0.012560192761483725
2020-08-03,26.320659637451172,0.013853813812943308
2020-08-04,26.46359634399414,0.005415897345501495
2020-08-05,26.78760528564453,0.012169225492250805
2020-08-06,26.94007682800293,0.0056757316031098804
2020-08-07,27.607141494750977,0.024459466265846753
2020-08-10,28.074094772338867,0.01677276784809117
2020-08-11,28.102684020996094,0.0010178316286365249
2020-08-12,28.38857078552246,0.0101215384984242
2020-08-13,28.150333404541016,-0.008427428666745526
2020-08-14,28.13127326965332,-0.0006773131309733345
2020-08-17,28.43621826171875,0.010781738339609452
2020-08-18,28.074094772338867,-0.012816366668951215
2020-08-19,27.873973846435547,-0.0071538404923021555
2020-08-20,27.645263671875,-0.008238998896261602
2020-08-21,28.13127326965332,0.01742746771790564
2020-08-24,28.95081329345703,0.028716411422244667
2020-08-25,29.03658103942871,0.002958153560861801
2020-08-26,29.57023811340332,0.018211936141545947
2020-08-27,28.855518341064453,-0.024467134715414975
2020-08-28,28.874576568603516,0.0006602527940141063
2020-08-31,28.44574546813965,-0.014962899232022276
2020-09-01,28.874576568603516,0.014962899232022374
2020-09-02,29.331998825073242,0.015717525731761727
2020-09-03,27.950210571289062,-0.04825429674618549
2020-09-04,28.58868980407715,0.02258644478519882
2020-09-08,28.178922653198242,-0.014436903376119976
2020-09-09,28.712575912475586,0.018760937055893503
2020-09-10,27.769145965576172,-0.03340966489873447
2020-09-11,27.86444091796875,0.003425809872438241
2020-09-14,27.778676986694336,-0.0030826453448244205
2020-09-15,28.293272018432617,0.018355326997417445
2020-09-16,28.826929092407227,0.01868594967655548
2020-09-17,29.217641830444336,0.013462710914087336
2020-09-18,29.341529846191406,0.004231214241332358
2020-09-21,28.12173843383789,-0.04246102634942907
2020-09-22,28.83646011352539,0.02509767563079522
2020-09-23,27.740558624267578,-0.038745010088790104
2020-09-24,28.474336624145508,0.026107659735281147
2020-09-25,29.055639266967773,0.020209374965390065
2020-09-28,29.29387664794922,0.00816591881164361
2020-09-29,29.06516456604004,-0.007838142919730132
2020-09-30,29.103286743164062,0.0013107511623242092
2020-10-01,29.322467803955078,0.007502927115014894
2020-10-02,29.760826110839844,0.014838927265446404
2020-10-05,30.570844650268555,0.02685379687885055
2020-10-06,30.02765464782715,-0.017927986919471183
2020-10-07,30.608951568603516,0.019173722460226333
2020-10-08,30.44695472717285,-0.005306520905185435
2020-10-09,30.713783264160156,0.008725539902409056
2020-10-12,31.44755744934082,0.023609795465296415
2020-10-13,30.961549758911133,-0.015575211281440283
2020-10-14,30.980609893798828,0.0006154172084449826
2020-10-15,31.06637191772461,0.002764423861991814
2020-10-16,31.218849182128906,0.00489610749737269
2020-10-19,30.799551010131836,-0.013521940568757978
2020-10-20,31.666738510131836,0.02776675939071046
2020-10-21,31.781091690063477,0.0036046403286234146
2020-10-22,32.29568862915039,0.01606223034634148
2020-10-23,33.28676986694336,0.030226274402508822
2020-10-26,32.12416076660156,-0.03555159787102874
2020-10-27,32.01933288574219,-0.003268545824895852
2020-10-28,31.73344612121582,-0.008968665689523932
2020-10-29,32.545406341552734,0.025265025112870196
2020-10-30,31.895843505859375,-0.020160528796395075
2020-11-02,33.52931594848633,0.049944455412209925
2020-11-03,35.296539306640625,0.051364763402696814
2020-11-04,35.1341438293457,-0.004611506174744161
2020-11-05,36.490596771240234,0.03788118837274323
2020-11-06,37.207035064697266,0.01944325334931175
2020-11-09,37.06375503540039,-0.00385831918174255
2020-11-10,36.11804962158203,-0.025846808956605412
2020-11-11,36.35686492919922,0.006590312619294557
2020-11-12,36.26133728027344,-0.0026309575594629215
2020-11-13,36.57657241821289,0.008655852631120103
2020-11-16,38.68767547607422,0.0561131485708572
2020-11-17,38.5539436340332,-0.0034626921911980173
2020-11-18,37.62734603881836,-0.02432731965749738
2020-11-19,37.37898254394531,-0.006622491922480393
2020-11-20,36.81538009643555,-0.015192887127350714
2020-11-23,37.03508758544922,0.005950081133141637
2020-11-24,37.608245849609375,0.01535755446336088
2020-11-25,36.88224792480469,-0.019492981624210714
2020-11-27,36.11804962158203,-0.020937619335574153
2020-11-30,36.36642074584961,0.006853111985871084
2020-12-01,35.91744613647461,-0.012422699633217927
2020-12-02,35.181907653808594,-0.020691178896197968
2020-12-03,35.04817199707031,-0.0038085053883702784
2020-12-04,36.01297378540039,0.027155798490251154
2020-12-07,35.19145965576172,-0.02307582671120027
2020-12-08,35.63086700439453,0.012408883121545432
2020-12-09,36.14670944213867,0.014373606476092876
2020-12-10,35.86013412475586,-0.007959710945001384
2020-12-11,35.497135162353516,-0.010174214830041167
2020-12-14,34.98129653930664,-0.014638459509123103
2020-12-15,35.984310150146484,0.028269480228537838
2020-12-16,36.29955291748047,0.00872241057972739
2020-12-17,36.968223571777344,0.01825329638849292
2020-12-18,37.05419921875,0.002322963296607205
2020-12-21,36.7962760925293,-0.006985037640483286
2020-12-22,36.44173049926758,-0.009682086649580627
2020-12-23,36.56629943847656,0.003412475592036977
2020-12-24,36.307579040527344,-0.007100527386519829
2020-12-28,36.18300247192383,-0.0034370448861753247
2020-12-29,35.61764907836914,-0.015748187948852802
2020-12-30,36.15426254272461,0.014953578677805278
2020-12-31,36.14468002319336,-0.00026508049073121614
2021-01-04,35.48349380493164,-0.018462148713624563
2021-01-05,36.35548782348633,0.02427753923364184
2021-01-06,38.37736892700195,0.054122770654152025
2021-01-07,39.373931884765625,0.025636035042874254
2021-01-08,38.99063491821289,-0.009782483050233987
2021-01-11,39.833885192871094,0.02139644983030851
2021-01-12,39.996788024902344,0.00408121469050325
2021-01-13,39.651824951171875,-0.008662177979387127
2021-01-14,39.096046447753906,-0.014115625522158379
2021-01-15,38.69358444213867,-0.010347538406442898
2021-01-19,38.68400192260742,-0.00024768204929700424
2021-01-20,38.3677864074707,-0.008207915670004451
2021-01-21,38.08031463623047,-0.007520739489954845
2021-01-22,37.859920501708984,-0.00580442641249211
2021-01-25,37.26581573486328,-0.01581660778082239
2021-01-26,35.76138687133789,-0.04120770589295235
2021-01-27,34.71690368652344,-0.029642026029012673
2021-01-28,36.60463333129883,0.05294811986653895
2021-01-29,36.8921012878418,0.007822644746558997
2021-02-01,37.0454216003418,0.004147299673323529
2021-02-02,36.87294387817383,-0.004666716696808567
2021-02-03,36.55671310424805,-0.00861321547585162
2021-02-04,36.72920227050781,0.004707302457473739
2021-02-05,37.514957427978516,0.021167577346023866
2021-02-08,38.04198455810547,0.013950688416504436
2021-02-09,35.69430923461914,-0.06369913572707227
2021-02-10,35.636810302734375,-0.0016121699676507931
2021-02-11,35.64639663696289,0.0002689647309054356
2021-02-12,35.723045349121094,0.0021479428588610347
2021-02-16,35.847625732421875,0.003481328517413203
2021-02-17,35.684730529785156,-0.004554455989633233
2021-02-18,35.11936950683594,-0.015970064969462655
2021-02-19,36.06801986694336,0.026653780389683114
2021-02-22,35.74221420288086,-0.009074135569890207
2021-02-23,35.550575256347656,-0.005376123155236091
2021-02-24,35.885955810546875,0.009389678174040681
2021-02-25,34.63065719604492,-0.03560668002053318
2021-02-26,35.00436782836914,0.010733512914423326
2021-03-01,35.64639663696289,0.0181752168503342
