Date,Close,log_returns
2000-01-03,321.25,
2000-01-04,300.0,-0.06843716155322849
2000-01-05,283.5,-0.05657035148839435
2000-01-06,236.125,-0.18285079734613308
2000-01-07,248.375,0.0505783750503072
2000-01-10,285.5,0.1393023282240841
2000-01-11,278.4375,-0.025048411430936515
2000-01-12,254.0,-0.09185935064659188
2000-01-13,232.8125,-0.08710085844465795
2000-01-14,230.0,-0.012154099650683283
2000-01-18,211.5,-0.08385431043686269
2000-01-19,224.75,0.060763674865396924
2000-01-20,234.0,0.04033244200597169
2000-01-21,269.0,0.1393902642441376
2000-01-24,262.0625,-0.026128354670857667
2000-01-25,279.3125,0.06374820176268875
2000-01-26,277.5,-0.006510293507181075
2000-01-27,281.125,0.012978477092990532
2000-01-28,270.0625,-0.04014599658732788
2000-01-31,249.125,-0.08069863515919318
2000-02-01,239.0625,-0.04122975451210376
2000-02-02,233.625,-0.023007758245128032
2000-02-03,245.375,0.049070386820898225
2000-02-04,235.0,-0.04320213845246617
2000-02-07,228.625,-0.02750240743312916
2000-02-08,240.9375,0.05245445704661876
2000-02-09,234.875,-0.02548410602401926
2000-02-10,229.0,-0.025331454179389753
2000-02-11,233.0625,0.017584654384799843
2000-02-14,230.375,-0.011598241949052193
2000-02-15,222.5,-0.034781314383692495
2000-02-16,246.125,0.10091243535299467
2000-02-17,252.0,0.023589550552133683
2000-02-18,241.6875,-0.04178351814390749
2000-02-22,242.125,0.0018085523596441148
2000-02-23,252.0625,0.040222950906426996
2000-02-24,274.8125,0.08641197430744198
2000-02-25,267.0625,-0.028606333536785152
2000-02-28,256.75,-0.03937986459557611
2000-02-29,261.25,0.017374954470353157
2000-03-01,278.625,0.0643889884270122
2000-03-02,268.0,-0.03887981119517622
2000-03-03,268.375,0.0013982756880883357
2000-03-06,254.0,-0.055050989180408516
2000-03-07,262.4375,0.032678691425875456
2000-03-08,265.0,0.009716867541810113
2000-03-09,286.0,0.07626198483363036
2000-03-10,296.0,0.03436764350420782
2000-03-13,284.75,-0.038747851996768896
2000-03-14,269.75,-0.05411599818904749
2000-03-15,240.25,-0.11581555628784213
2000-03-16,229.125,-0.04741234169053276
2000-03-17,218.9375,-0.04548140520216355
2000-03-20,213.25,-0.026321114585917106
2000-03-21,197.5,-0.07672660203061195
2000-03-22,208.5,0.054200456897679654
2000-03-23,201.875,-0.03229034726193518
2000-03-24,211.0,0.04420943949914546
2000-03-27,208.6875,-0.011020215772193248
