Date,Close,log_returns
2011-10-13,20.52335548400879,0.0
2011-10-14,21.454307556152344,0.044361914134619373
2011-10-17,21.293508529663086,-0.00752318128148516
2011-10-18,21.36121368408203,0.0031745704937488914
2011-10-19,20.946521759033203,-0.019604226131070667
2011-10-20,20.946521759033203,0.0
2011-10-21,21.6151123046875,0.03142010702654212
2011-10-24,21.809762954711914,0.008964997713952925
2011-10-25,21.792844772338867,-0.0007760170367776404
2011-10-26,21.175025939941406,-0.028759228902131072
2011-10-27,21.682819366455078,0.023697747130451932
2011-10-28,21.852079391479492,0.007775870977071738
2011-10-31,22.63070297241211,0.03501143923027317
2011-11-01,23.113100051879883,0.021092035697351366
2011-11-02,22.529144287109375,-0.025589785919047515
2011-11-03,22.334489822387695,-0.008677660206072753
2011-11-04,21.31890296936035,-0.046537969971281914
2011-11-07,20.8195743560791,-0.02370052351737947
2011-11-08,21.107328414916992,0.01372667943803012
2011-11-09,20.21867561340332,-0.043013585818896735
2011-11-10,20.015554428100586,-0.010097019914178045
2011-11-11,20.134042739868164,0.005902358385383267
2011-11-14,20.338878631591797,0.010122206834634797
2011-11-15,20.389873504638672,0.0025041228625815627
2011-11-16,20.500362396240234,0.0054041830804496815
2011-11-17,20.27088165283203,-0.011257108882493
2011-11-18,20.338878631591797,0.003348802939461733
2011-11-21,20.075403213500977,-0.013038912924371787
2011-11-22,20.08390235900879,0.00042327154384475885
2011-11-23,20.12639808654785,0.0021136745007826526
2011-11-25,19.548444747924805,-0.029136560299624057
2011-11-28,19.964906692504883,0.02108033621970067
2011-11-29,19.777921676635742,-0.009409818236438458
2011-11-30,20.313383102416992,0.02671368624185795
2011-12-01,20.627857208251953,0.015362518979145846
2011-12-02,20.610858917236328,-0.000824385120360454
2011-12-05,21.324800491333008,0.03405266889567892
2011-12-06,21.103818893432617,-0.010416723395327683
2011-12-07,20.88283348083496,-0.010526557402618148
2011-12-08,20.29637908935547,-0.028484956757292
2011-12-09,20.69585418701172,0.019490899236316393
2011-12-12,20.330373764038086,-0.017817387068646873
2011-12-13,20.27088165283203,-0.0029305573521096312
2011-12-14,19.896907806396484,-0.01862112192754089
2011-12-15,20.330373764038086,0.021551679279650605
2011-12-16,20.96782875061035,0.03087328648658487
2011-12-19,20.610858917236328,-0.01717122999469543
2011-12-20,20.66184425354004,0.0024706577627310205
2011-12-21,21.180309295654297,0.024783216683163457
2011-12-22,21.103818893432617,-0.0036179289455432408
2011-12-23,21.17181396484375,0.003216752793300319
2011-12-27,21.29080581665039,0.0056045606178267175
2011-12-28,21.724273681640625,0.020154910490533726
2011-12-29,22.05574607849121,0.015142922856210363
2011-12-30,21.834760665893555,-0.010069935226515562
2012-01-03,21.367292404174805,-0.021641865330195284
2012-01-04,22.072744369506836,0.03248220043596282
2012-01-05,21.75826072692871,-0.014350071987929263
2012-01-06,21.392797470092773,-0.01693919040615117
2012-01-09,21.477783203125,0.0039647629224654965
2012-01-10,21.741260528564453,0.012192800526004193
2012-01-11,22.14923095703125,0.01859091410868632
2012-01-12,21.843259811401367,-0.013910377613021689
2012-01-13,21.783767700195312,-0.002727306968893905
2012-01-17,21.783767700195312,0.0
2012-01-18,22.93967056274414,0.05170265924251457
2012-01-19,22.625200271606445,-0.013803409445619495
2012-01-20,22.404220581054688,-0.00981498142103696
2012-01-23,21.88575553894043,-0.023413366721553735
2012-01-24,22.21722984313965,0.015032113725991711
2012-01-25,22.608196258544922,0.017444399924084017
2012-01-26,22.047239303588867,-0.02512511443483278
2012-01-27,21.936744689941406,-0.005024321857960974
2012-01-30,22.030241012573242,0.004253030407706709
2012-01-31,22.02174949645996,-0.00038552247561717917
2012-02-01,22.795181274414062,0.03451858753261856
2012-02-02,22.650693893432617,-0.006358679078497369
2012-02-03,22.973665237426758,0.014158083319155546
2012-02-06,22.761184692382812,-0.009291910836415106
2012-02-07,23.135156631469727,0.016296733246915517
2012-02-08,23.279653549194336,0.006226348183959469
2012-02-09,23.05866241455078,-0.009538232259277508
2012-02-10,23.00766944885254,-0.0022138939422053235
2012-02-13,22.973665237426758,-0.0014790443929770087
2012-02-14,22.88017463684082,-0.004077771039055911
2012-02-15,22.948171615600586,0.0029674659558007067
2012-02-16,23.07565689086914,0.0055399824596944185
2012-02-17,23.44962501525879,0.01607625631689316
2012-02-21,23.645116806030273,0.008302112128317043
2012-02-22,23.398635864257812,-0.010478891807114223
2012-02-23,23.611116409301758,0.00903991115706784
2012-02-24,23.169151306152344,-0.018895926645203044
2012-02-27,23.254148483276367,0.003661836727985573
2012-02-28,22.812185287475586,-0.019188709874924832
2012-02-29,22.08123779296875,-0.03256655632825542
2012-03-01,22.773221969604492,0.030857091404982714
2012-03-02,22.696430206298828,-0.0033777182204173467
2012-03-05,22.3721923828125,-0.014388876296483662
2012-03-06,22.056488037109375,-0.014211975531936899
2012-03-07,22.363664627075195,0.013830726287568358
2012-03-08,22.713497161865234,0.015521809472502021
2012-03-09,23.251041412353516,0.02339058654141916
2012-03-12,23.489957809448242,0.01022307960285933
2012-03-13,24.249343872070312,0.031816557633327316
2012-03-14,24.198143005371094,-0.0021136652925152397
2012-03-15,24.513853073120117,0.012962494407323633
2012-03-16,24.0530948638916,-0.018974716468496623
2012-03-19,23.83978843688965,-0.00890770497568795
2012-03-20,23.302234649658203,-0.022806704182773724
2012-03-21,23.31930923461914,0.0007324762031358672
2012-03-22,23.225444793701172,-0.004033303865183933
2012-03-23,23.208385467529297,-0.0007347800878554103
2012-03-26,23.76299476623535,0.02361587296819377
2012-03-27,23.8824462890625,0.005014195291456766
2012-03-28,23.856855392456055,-0.0010721103223667908
2012-03-29,23.60087776184082,-0.010787709232586606
2012-03-30,23.677669525146484,0.0032484852112426963
2012-04-02,24.164018630981445,0.020332303448945887
2012-04-03,24.104290008544922,-0.0024748599901740147
2012-04-04,23.72032928466797,-0.016057377122146936
2012-04-05,23.865379333496094,0.006096389116970125
2012-04-09,23.344905853271484,-0.022050049731691865
2012-04-10,22.986539840698242,-0.015469975270305457
2012-04-11,23.037734985351562,0.0022247027666088886
2012-04-12,23.310775756835938,0.011782209427740548
2012-04-13,22.892684936523438,-0.018098308051814033
2012-04-16,22.952404022216797,0.0026052570003750014
2012-04-17,23.208385467529297,0.01109097448955204
2012-04-18,23.59234619140625,0.016408689573413286
2012-04-19,23.123062133789062,-0.02009186523979467
2012-04-20,23.344905853271484,0.009548315304224371
2012-04-23,22.943878173828125,-0.017327640886374084
2012-04-24,23.123062133789062,0.007779325582149765
2012-04-25,23.635007858276367,0.02189851646269279
2012-04-26,23.97630500793457,0.014337054588906908
2012-04-27,24.215213775634766,0.009915052729323488
2012-04-30,23.78858757019043,-0.017775152231746343
2012-05-01,23.60087776184082,-0.00792204717809825
2012-05-02,23.686206817626953,0.0036089832630128637
2012-05-03,23.2937068939209,-0.01670965420024785
2012-05-04,22.568449020385742,-0.03163036386879335
2012-05-07,22.363664627075195,-0.00911534288672317
2012-05-08,22.491655349731445,0.005706840129078285
2012-05-09,22.2954044342041,-0.00876378902940957
2012-05-10,22.303939819335938,0.0003827583288004669
2012-05-11,22.210081100463867,-0.004217046945083935
2012-05-14,21.69813346862793,-0.023320047852598377
2012-05-15,21.510408401489258,-0.008689311889756073
2012-05-16,21.64693260192871,0.0063268335200224275
2012-05-17,20.919635772705078,-0.03417553464394329
2012-05-18,21.1337947845459,0.010185179204954684
2012-05-21,21.7077579498291,0.026796298096374585
2012-05-22,21.921918869018555,0.009817292029512347
2012-05-23,22.09325408935547,0.00778531920802784
2012-05-24,22.39308738708496,0.013479995342260387
2012-05-25,21.97332191467285,-0.01892323517067994
2012-05-29,22.178918838500977,0.009313158578358452
2012-05-30,21.801992416381836,-0.017140874985791928
2012-05-31,21.699188232421875,-0.004726509663085566
2012-06-01,20.97102928161621,-0.03413292396364447
2012-06-04,20.996728897094727,0.0012247315466058445
2012-06-05,21.056697845458984,0.002852038164734394
2012-06-06,21.836254119873047,0.03635292455832012
2012-06-07,22.05042266845703,0.00976014883809022
2012-06-08,22.20461654663086,0.006968449463392771
2012-06-11,21.85338592529297,-0.015944348017878696
2012-06-12,21.913352966308594,0.0027403037128190923
2012-06-13,21.56212615966797,-0.016157818386342056
2012-06-14,21.41649627685547,-0.0067768779875579666
2012-06-15,21.690624237060547,0.012718625241035708
2012-06-18,21.52785873413086,-0.007532252928773174
